census_code,predictions_2001,predictions_2003,predictions_2005,predictions_2007,predictions_2009,predictions_2011
218,2,2,2,2,2,2
328,1,1,1,1,1,1
162,2,2,2,2,2,1
94,3,3,3,3,3,3
566,1,1,1,1,1,1
527,3,3,1,1,1,3
169,2,2,2,2,2,2
287,1,3,3,1,1,1
615,3,1,3,3,3,1
406,1,1,1,1,1,1
73,3,2,2,2,2,2
637,1,3,3,3,1,3
480,1,1,1,1,1,2
141,2,3,3,3,3,3
621,1,1,1,1,1,1
241,1,1,1,1,1,1
276,1,1,1,1,1,1
273,1,1,1,1,1,1
420,2,1,2,2,2,2
223,1,2,2,2,2,2
368,1,1,1,1,1,1
524,3,1,1,1,1,1
395,1,1,1,1,1,1
502,3,1,1,1,1,1
594,1,3,1,3,1,3
392,1,1,1,1,1,1
599,1,1,1,1,1,1
170,1,1,1,2,1,1
7,1,3,1,1,3,1
550,1,1,1,1,1,1
150,1,2,2,2,2,2
16,1,1,1,1,1,1
610,1,3,3,1,3,3
521,1,3,3,3,3,3
508,1,1,1,1,1,1
75,3,2,2,3,3,3
68,3,3,1,1,3,3
442,1,1,1,1,1,1
152,3,2,2,2,2,2
224,2,2,2,2,1,2
249,1,1,1,1,1,1
112,1,2,1,1,1,1
312,1,2,1,2,2,1
20,1,1,1,3,1,1
199,1,2,2,2,2,2
309,1,1,1,1,1,1
405,1,1,1,1,1,1
33,1,1,1,1,1,3
467,1,1,1,1,1,1
479,1,1,1,1,1,1
266,1,1,1,1,1,1
613,3,1,3,1,3,3
267,1,1,1,1,1,1
144,3,2,2,2,2,2
288,1,1,1,1,1,3
123,1,1,1,1,1,1
325,2,2,2,2,2,1
107,1,2,2,1,3,2
104,1,3,2,2,2,2
301,1,2,2,1,1,1
136,3,2,2,2,2,2
468,1,1,1,1,1,1
87,3,2,2,2,2,2
557,1,1,1,1,1,1
557,1,1,1,1,1,1
388,1,1,1,1,1,1
363,3,3,3,3,1,2
43,1,1,1,3,1,3
37,1,3,3,3,3,3
134,3,1,1,1,3,1
86,2,3,3,3,2,3
228,3,2,3,2,3,2
291,1,3,1,1,1,1
398,3,1,1,1,3,1
283,1,1,1,1,1,3
530,1,1,1,1,1,3
554,1,1,1,1,1,1
344,2,1,2,1,1,2
412,1,1,1,1,1,1
543,1,1,1,3,3,1
342,3,3,3,3,3,3
44,3,2,2,2,2,3
320,1,1,1,1,2,1
34,1,1,1,1,1,3
142,3,3,2,2,3,2
459,1,1,1,1,1,1
488,3,3,3,3,3,3
310,1,1,1,1,1,1
428,1,1,1,1,1,1
114,1,1,1,1,1,1
378,1,2,2,2,2,2
154,1,1,1,1,1,1
272,1,1,1,1,1,1
148,2,2,2,2,2,2
410,1,1,1,1,1,1
284,1,1,1,1,1,1
341,2,3,3,1,2,2
384,1,1,1,1,1,1
198,3,2,2,2,2,2
48,3,2,2,2,2,3
338,2,1,2,1,2,2
132,1,2,2,2,2,2
544,1,3,3,1,3,3
526,1,1,1,1,1,1
593,1,1,1,1,1,1
355,1,1,1,1,1,2
264,1,1,1,1,1,1
572,1,1,3,1,3,3
449,1,1,1,1,1,1
317,1,1,1,1,1,1
31,1,3,3,1,1,3
232,2,2,2,2,2,2
207,2,1,2,2,2,2
290,1,1,1,1,1,1
374,1,1,1,1,1,1
545,3,3,1,1,1,1
608,1,1,1,1,1,3
179,3,2,2,1,1,1
376,1,1,2,1,1,1
336,3,1,1,1,2,2
636,3,3,3,3,3,3
424,1,1,1,1,1,1
385,1,1,1,1,1,1
377,1,2,2,1,2,2
483,2,1,1,1,3,1
561,1,1,1,1,1,1
411,1,1,1,1,1,1
391,1,1,1,1,1,1
250,1,1,1,1,1,1
353,1,3,1,3,2,2
303,2,2,2,1,2,2
192,3,3,2,2,2,2
88,1,2,2,2,3,3
327,1,3,3,3,2,1
318,1,3,3,1,3,1
234,1,1,2,1,2,2
466,1,1,1,1,1,1
366,1,1,1,1,1,1
340,1,1,1,1,2,1
205,3,3,2,3,3,2
386,3,1,1,1,1,3
268,1,3,1,3,3,1
308,1,3,1,3,1,1
230,1,2,2,2,2,2
1,1,1,1,1,1,1
155,1,1,2,1,1,2
447,1,2,1,1,1,1
143,3,2,1,1,1,2
161,2,2,2,2,2,1
592,1,1,1,1,1,1
577,1,1,1,1,1,3
436,1,1,1,1,1,1
549,1,1,1,1,1,1
40,3,2,3,2,3,3
167,1,1,1,1,1,1
243,1,1,1,1,1,1
32,2,1,1,1,1,1
226,1,1,2,2,3,2
489,3,3,1,1,1,1
380,1,2,2,3,2,2
417,3,1,1,1,1,1
126,1,1,1,1,1,1
95,3,3,3,3,3,3
330,1,2,1,2,2,2
77,2,2,2,2,2,2
333,1,1,1,1,2,2
151,1,1,1,1,1,1
18,1,1,1,1,1,1
382,1,1,1,1,1,2
595,3,3,3,3,1,3
193,2,1,2,2,2,2
520,1,1,1,1,3,3
174,2,2,2,2,2,1
323,2,1,2,1,2,1
173,3,1,2,2,2,1
204,2,1,2,2,2,2
354,1,1,2,2,1,2
140,1,2,2,2,2,3
584,1,1,1,1,1,1
25,2,1,1,1,1,1
562,1,1,1,1,1,1
61,1,1,1,1,3,1
10,1,1,1,1,1,3
240,2,2,2,3,3,2
402,1,1,1,1,1,1
13,1,1,1,1,1,1
84,1,2,2,2,2,2
42,3,2,2,2,2,3
149,1,2,2,2,2,2
500,1,1,1,1,1,1
78,1,2,2,2,2,2
255,1,1,1,1,1,1
184,2,2,2,2,1,2
558,1,1,1,1,1,1
397,1,1,1,1,1,1
4,3,1,1,1,1,1
41,1,2,3,2,3,3
435,1,1,1,1,1,1
265,3,3,3,1,3,3
294,1,1,1,3,1,1
401,1,1,1,1,1,1
473,3,3,3,3,3,3
533,3,1,1,1,1,1
125,1,2,1,1,1,1
96,3,3,3,3,3,3
28,1,3,3,3,3,1
14,1,1,1,1,1,1
271,1,1,1,1,1,1
587,1,1,1,1,1,1
570,1,1,1,1,1,1
304,2,1,1,1,2,1
254,3,3,1,1,1,1
115,1,1,1,1,1,1
443,1,1,1,1,1,1
551,1,1,1,1,1,1
298,1,1,1,1,1,1
564,1,1,1,1,1,1
146,1,2,2,2,3,3
351,1,1,1,1,2,2
98,3,3,3,3,3,3
138,1,3,2,2,2,3
605,1,1,3,1,1,3
364,1,1,1,1,1,1
322,1,1,3,3,3,3
439,1,1,1,1,1,3
117,1,1,1,1,1,1
175,1,1,2,1,3,2
160,2,2,2,2,2,2
2,1,1,1,1,1,1
332,1,2,1,1,2,2
517,1,3,1,3,3,3
504,3,1,1,1,1,1
279,1,1,1,1,1,1
345,2,1,1,1,2,2
59,1,1,1,1,1,1
465,1,1,1,1,1,1
404,1,1,1,1,1,1
282,3,3,3,3,3,3
99,2,2,2,2,2,2
242,1,1,1,1,1,1
623,3,1,1,1,1,3
275,1,1,3,1,1,1
387,1,1,1,1,1,2
519,3,3,3,3,3,3
492,3,3,3,3,3,3
137,3,3,2,3,2,2
614,1,1,1,1,1,3
30,3,1,3,1,3,1
196,3,2,1,2,1,2
414,1,1,1,1,1,1
512,1,1,1,1,1,1
495,3,3,3,3,3,3
609,1,1,3,1,1,3
409,1,1,1,1,1,1
63,1,1,1,1,1,1
510,1,1,3,1,1,1
357,1,1,3,1,1,3
64,1,1,1,1,1,1
182,1,1,1,1,1,1
70,3,2,3,2,3,3
122,1,2,1,1,1,1
462,1,1,1,1,1,1
65,1,1,3,1,1,1
403,1,1,1,1,1,1
472,1,1,1,1,1,1
292,1,1,1,1,3,1
372,1,1,1,1,1,1
60,1,3,1,3,3,3
611,1,1,1,1,1,3
62,1,1,1,1,1,1
532,1,1,1,1,1,1
238,1,1,2,2,1,2
186,2,2,2,2,2,2
454,1,1,1,1,1,1
568,1,1,1,1,1,1
302,2,1,2,1,2,1
361,1,1,2,3,3,2
111,1,1,1,1,1,1
375,1,1,1,1,1,1
274,1,1,1,1,1,1
626,1,1,1,1,1,1
156,2,1,1,2,1,1
197,3,2,2,2,2,3
206,2,1,2,2,2,2
97,3,3,3,3,3,3
50,3,3,2,2,2,2
246,1,3,1,1,3,1
399,1,1,2,3,1,1
531,1,3,3,3,3,3
324,1,1,1,1,2,1
177,2,3,2,2,2,1
630,1,1,1,1,1,1
464,3,1,1,1,1,1
306,1,2,1,1,2,1
548,3,3,3,1,3,3
509,1,1,1,1,1,1
90,3,3,3,3,3,3
379,2,2,2,1,2,2
575,1,1,1,1,1,1
601,3,1,1,3,3,1
529,1,1,1,1,1,1
45,1,2,3,2,2,3
633,3,1,1,3,1,3
622,1,1,1,1,1,1
29,1,1,1,3,3,1
635,3,3,3,3,1,3
181,1,2,1,2,1,1
209,2,1,2,2,2,2
316,1,1,1,1,1,1
72,3,2,2,2,3,3
579,1,1,1,1,1,1
477,3,3,3,3,3,3
36,3,3,2,3,3,3
356,1,1,1,1,1,1
523,2,1,1,1,1,1
113,2,1,2,1,1,1
620,3,3,3,3,3,1
314,1,1,1,1,1,1
349,1,1,1,1,1,2
415,1,1,1,1,1,1
38,1,3,1,1,3,3
157,3,2,2,2,2,3
431,1,1,1,1,1,1
434,1,1,1,1,1,1
108,2,2,2,2,2,2
631,1,1,1,1,1,1
437,1,1,1,1,1,1
452,1,1,1,1,1,1
560,1,1,1,1,1,1
505,3,3,1,3,3,3
448,1,3,3,3,3,1
105,2,2,2,2,3,2
539,1,3,1,1,1,1
413,1,1,1,1,1,1
360,1,1,1,1,1,2
200,1,1,1,1,1,1
408,1,1,1,1,1,1
67,1,1,1,1,1,1
221,1,2,2,2,2,2
110,1,2,3,1,1,3
498,1,1,1,1,1,1
220,2,2,2,2,2,2
463,1,1,1,1,1,1
591,1,1,3,3,1,1
396,1,1,1,1,1,1
239,2,2,2,2,2,2
93,3,3,3,3,3,3
370,1,1,1,1,1,1
118,1,1,1,1,1,1
343,2,1,3,1,2,2
604,1,1,1,2,1,3
83,2,2,2,2,2,3
496,3,3,3,3,3,3
617,1,1,3,3,3,1
212,2,2,2,2,2,2
347,1,1,1,1,1,1
236,1,1,2,1,2,2
216,2,1,2,2,3,2
201,2,2,2,2,2,2
373,1,1,1,1,1,1
121,2,2,3,3,3,1
430,1,1,1,2,1,2
597,3,1,3,3,3,1
9,1,1,1,1,1,1
58,1,1,1,1,1,1
