census_code,predictions_2001,predictions_2003,predictions_2005,predictions_2007,predictions_2009,predictions_2011
218,1,2,1,1,2,2
328,1,1,1,1,1,1
162,2,2,2,2,2,2
94,3,3,3,3,3,3
566,2,2,2,2,1,2
527,2,2,1,1,1,2
169,2,1,1,1,2,2
287,1,3,3,1,3,1
615,2,2,3,3,2,2
406,1,1,1,1,1,1
73,2,1,1,1,3,2
637,1,3,2,2,2,2
480,2,2,2,2,2,2
141,1,3,3,3,3,3
621,1,2,2,2,1,2
241,1,1,2,2,2,2
276,2,2,2,2,2,2
273,1,1,1,2,1,1
420,1,2,2,2,2,1
223,1,1,1,2,1,1
368,1,1,1,1,1,1
524,1,2,2,1,1,2
395,1,1,1,1,1,1
502,3,1,1,2,2,1
594,2,2,3,3,2,3
392,1,1,1,1,1,1
599,2,2,2,2,2,3
170,1,2,1,1,2,1
7,1,2,1,2,1,2
550,2,2,2,2,2,2
150,2,1,1,1,2,2
16,1,1,1,1,1,1
610,2,3,2,2,3,2
521,2,2,3,3,3,3
508,1,1,1,1,1,1
75,3,2,2,2,3,2
68,1,2,1,2,3,2
442,1,1,1,1,2,1
152,2,1,1,1,1,1
224,1,1,1,1,1,1
249,2,1,2,2,1,1
112,2,2,2,2,2,2
312,1,1,1,1,1,2
20,2,2,2,2,2,1
199,1,2,2,2,2,2
309,2,2,1,3,2,2
405,2,1,1,1,1,1
33,2,1,2,1,1,2
467,2,1,1,1,1,1
479,1,2,1,2,2,2
266,2,1,2,1,1,1
613,1,2,2,2,1,2
267,1,3,1,3,2,1
144,2,2,2,2,2,2
288,2,2,3,1,2,2
123,1,2,1,1,2,2
325,1,1,1,1,1,1
107,2,2,1,2,1,1
104,2,1,1,2,2,2
301,1,1,1,1,1,1
136,1,1,1,1,2,2
468,2,2,2,2,2,2
87,3,2,2,2,2,2
557,2,2,2,2,2,2
557,2,2,2,2,2,2
388,1,2,1,1,1,1
363,3,2,2,1,1,1
43,2,2,2,2,2,2
37,3,3,2,3,3,3
134,1,2,1,1,2,2
86,1,2,2,3,3,3
228,2,2,1,1,2,1
291,1,3,3,1,3,1
398,3,2,2,2,1,1
283,1,3,2,1,3,3
530,1,2,1,1,1,2
554,1,2,2,2,2,2
344,2,2,1,2,2,1
412,2,1,1,1,1,1
543,1,2,3,3,3,1
342,3,3,3,3,3,3
44,1,2,2,2,2,2
320,1,1,1,1,1,1
34,1,1,1,1,1,2
142,2,2,2,2,3,2
459,1,1,1,1,1,1
488,2,2,2,2,2,2
310,2,2,2,2,2,2
428,1,1,1,1,1,1
114,2,2,1,2,2,1
378,1,1,1,2,1,1
154,1,1,1,1,2,1
272,1,1,1,1,1,1
148,2,2,2,2,2,2
410,2,1,1,1,1,2
284,1,1,1,1,1,2
341,1,2,3,2,2,2
384,1,2,1,1,1,1
198,2,2,2,2,2,2
48,2,1,1,1,3,3
338,1,2,2,1,2,2
132,1,2,1,2,2,2
544,2,2,1,1,1,2
526,2,2,2,2,2,2
593,2,2,2,2,2,2
355,1,1,1,1,1,2
264,2,2,2,1,1,1
572,2,2,3,2,3,3
449,2,2,1,1,2,2
317,1,1,1,1,1,1
31,1,2,1,1,3,2
232,1,2,2,2,2,1
207,1,1,1,1,1,1
290,1,1,1,1,1,1
374,1,1,1,1,1,2
545,2,3,2,2,2,2
608,1,1,1,1,1,2
179,2,1,2,1,2,2
376,2,1,3,1,1,1
336,1,3,2,2,1,1
636,3,3,3,3,3,3
424,1,1,1,2,1,1
385,1,2,1,1,1,1
377,3,1,1,1,2,1
483,1,1,1,1,2,1
561,1,1,2,2,1,2
411,1,1,1,1,1,1
391,1,1,1,1,1,1
250,2,1,2,2,2,2
353,1,1,1,1,1,1
303,1,1,1,1,1,1
192,2,1,2,2,2,2
88,1,1,1,1,1,3
327,1,1,2,1,3,2
318,1,2,3,1,3,1
234,1,2,2,2,1,2
466,1,1,2,2,1,1
366,1,1,1,1,1,1
340,1,2,2,2,1,1
205,2,2,1,2,3,1
386,1,1,1,1,1,3
268,2,2,1,2,2,1
308,2,2,1,1,2,1
230,1,2,1,1,2,2
1,1,1,1,1,1,1
155,1,2,1,1,1,1
447,2,2,2,3,2,1
143,3,2,1,1,2,2
161,2,2,2,2,2,2
592,2,2,2,3,2,2
577,1,2,2,2,1,2
436,1,1,1,1,2,1
549,2,2,2,2,2,2
40,3,1,1,1,3,3
167,1,1,1,1,1,1
243,2,2,2,2,2,2
32,1,2,2,2,2,2
226,1,1,1,1,1,1
489,3,2,1,1,1,1
380,2,1,1,2,1,1
417,2,1,1,3,1,1
126,1,2,2,2,2,2
95,3,3,3,3,3,3
330,1,1,1,1,1,1
77,2,2,2,2,2,2
333,1,1,1,1,1,1
151,1,1,1,1,2,1
18,1,1,1,1,2,1
382,3,1,1,1,1,1
595,3,3,3,3,3,3
193,1,2,2,2,2,2
520,2,1,2,3,2,3
174,2,2,2,2,2,1
323,1,1,1,3,1,1
173,2,1,2,1,2,2
204,1,1,1,1,2,1
354,1,1,2,1,1,2
140,1,3,3,1,2,3
584,1,2,2,2,2,2
25,1,2,2,2,2,2
562,2,2,2,2,2,2
61,1,2,2,2,2,2
10,2,3,2,2,2,3
240,1,1,1,1,1,1
402,1,1,1,1,1,1
13,2,2,2,2,2,2
84,1,2,2,2,2,2
42,2,2,2,1,2,3
149,1,1,1,1,2,1
500,1,1,1,1,1,1
78,3,2,2,2,2,2
255,2,2,2,2,1,2
184,2,2,1,2,1,2
558,1,2,3,2,3,2
397,2,1,1,1,1,1
4,2,1,1,1,1,1
41,3,2,1,1,3,3
435,1,3,1,2,2,2
265,2,2,2,1,2,2
294,1,1,1,1,1,1
401,1,1,1,1,1,1
473,2,3,2,2,2,3
533,3,1,3,3,3,2
125,2,1,1,1,1,1
96,3,3,3,3,3,3
28,1,2,3,3,2,2
14,1,1,1,1,2,1
271,2,2,2,1,1,1
587,2,2,2,2,2,2
570,1,2,2,2,1,2
304,1,2,1,1,1,1
254,2,2,1,3,2,1
115,1,2,2,1,1,1
443,2,3,2,2,2,1
551,2,2,2,2,2,2
298,1,2,1,1,1,2
564,2,2,1,1,1,2
146,2,2,2,2,1,2
351,1,1,1,1,1,1
98,3,3,3,3,3,3
138,1,3,1,1,3,2
605,1,2,3,1,1,2
364,1,1,1,1,1,2
322,1,1,3,3,3,3
439,3,1,1,1,2,3
117,2,2,2,2,2,2
175,1,1,1,1,1,2
160,2,2,2,2,2,1
2,2,2,2,2,2,2
332,1,1,1,1,1,1
517,1,1,1,3,2,3
504,2,2,2,1,1,2
279,1,1,1,1,1,1
345,1,1,1,1,1,1
59,2,2,2,2,2,2
465,1,1,1,1,1,1
404,1,2,1,1,1,2
282,2,3,2,3,2,2
99,2,2,2,2,2,2
242,1,2,2,2,2,1
623,2,2,2,2,1,2
275,3,2,2,3,2,2
387,1,1,1,2,1,1
519,3,3,3,3,3,3
492,1,3,1,2,3,2
137,2,2,2,2,2,2
614,1,2,1,1,1,2
30,1,2,2,2,2,2
196,2,2,1,1,1,2
414,1,1,1,1,1,1
512,2,1,2,3,1,1
495,2,3,2,2,2,2
609,1,1,1,1,1,2
409,1,1,2,1,1,2
63,1,1,2,2,2,1
510,1,2,2,3,2,1
357,2,1,2,1,2,3
64,1,1,1,1,1,2
182,1,1,1,1,1,1
70,2,1,1,1,3,3
122,2,2,1,2,2,2
462,1,1,1,1,1,1
65,1,1,1,1,1,1
403,1,1,1,1,1,1
472,1,2,1,1,2,1
292,1,1,1,1,1,1
372,1,1,1,1,1,2
60,3,3,1,3,3,3
611,1,1,2,1,1,2
62,1,2,2,1,1,2
532,2,2,2,2,2,2
238,1,1,1,1,1,1
186,2,1,2,1,2,2
454,1,1,1,1,1,1
568,1,2,2,2,2,2
302,1,1,1,1,1,1
361,1,1,2,2,2,2
111,2,2,2,2,2,2
375,1,1,1,1,1,1
274,1,2,2,2,1,1
626,2,2,2,2,3,2
156,1,2,1,1,2,1
197,2,2,1,2,2,2
206,1,2,1,1,1,1
97,2,3,3,3,3,3
50,3,2,2,1,2,2
246,1,3,1,1,3,1
399,1,1,3,3,3,1
531,1,2,1,1,1,2
324,1,1,1,1,1,1
177,2,2,2,1,2,2
630,1,1,2,2,1,2
464,1,1,1,1,1,1
306,1,1,1,1,1,1
548,2,2,2,2,2,2
509,1,2,1,1,1,2
90,3,3,3,3,3,3
379,2,2,1,2,1,1
575,2,2,2,3,2,3
601,2,2,1,3,3,3
