,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
190,190,0,0,0,0,10,348,1645,6192,3024,240,0,0,0,0,22,412,2144,6705,2091,85,0,0,1,14,425,2368,5070,3205,345,31,114,276,841,1899,2752,2835,2184,549,9,0,28,32,58,462,2066,4561,3419,739,76,18,0,7,43,733,3050,3923,2792,859,52,0,0,5,44,799,2629,4209,2920,807,46,0,5,12,27,86,562,2672,5037,2611,390,57,1,15,54,238,1831,3333,3600,2242,120,25,153,319,1776,4252,3527,1290,137,5,0,0,3,8,102,935,3044,4791,2053,394,80,49,0,0,3,54,293,1139,3378,5067,1372,153
191,191,0,0,0,0,0,39,697,2281,14537,1551,0,0,2,8,29,258,1158,7202,10306,142,0,3,24,97,521,2007,8155,7280,951,67,177,208,244,444,803,2187,7138,7622,282,0,43,42,130,560,1593,5720,8106,2668,206,37,0,54,452,1568,5167,6141,5081,633,9,0,0,37,495,1564,4572,6837,5118,477,5,0,19,24,83,253,805,3130,8172,5639,891,89,15,43,91,156,387,2035,8692,7283,359,44,217,218,1655,4510,6655,4349,1243,253,5,0,12,88,521,2878,7943,5088,1845,505,147,78,0,0,3,29,234,1396,5382,8966,2825,270
192,192,0,0,0,0,1,26,87,1028,6093,335,0,0,9,26,32,45,136,2607,4646,69,0,27,29,39,66,292,3263,3582,240,32,121,116,203,333,792,2068,3142,789,6,0,85,47,83,171,764,2884,2960,510,49,17,0,39,78,304,2000,2782,2080,285,2,0,0,35,83,376,1682,3167,1990,235,2,0,60,38,40,63,198,1333,3624,1992,175,47,43,32,42,78,345,1529,3563,1839,77,22,104,117,906,3283,2823,320,17,0,0,0,54,35,52,562,3320,2652,691,124,40,40,0,0,0,0,9,110,995,4395,1845,216
193,193,0,0,0,5,23,69,880,5837,5343,1265,0,21,16,24,39,249,1326,6173,5217,357,0,43,46,176,823,1884,4699,4511,1074,166,686,460,397,510,1004,2028,3621,3515,1021,180,313,265,589,940,1699,3518,4122,1596,276,104,0,153,471,1580,2433,4278,2896,1320,285,6,0,78,719,1346,2554,3605,3453,1404,260,3,127,156,350,847,1124,2341,4137,3206,905,229,127,117,220,295,417,1290,4658,5466,697,135,713,550,1407,3029,3395,2672,1174,385,97,0,177,410,968,2333,4103,3399,1204,448,221,159,0,0,3,40,272,1073,3220,4923,2733,1158
194,194,0,0,0,0,2,41,445,4635,12137,717,0,0,1,2,22,120,1224,9087,7514,7,0,0,7,59,319,1733,5819,8599,1441,0,12,71,126,179,359,892,3505,10028,2805,0,4,20,112,352,1233,3973,7315,4426,535,7,0,20,99,847,2349,3398,6819,3656,665,124,0,16,111,927,2042,3543,7264,3301,658,115,2,11,64,234,733,2704,5929,6878,1405,17,3,5,12,34,111,624,3405,11837,1946,0,0,118,1298,3633,5854,5217,1670,185,2,0,1,124,777,3741,6300,4688,1722,493,117,14,0,9,72,238,700,3022,7008,5578,1246,104
195,195,0,0,0,0,2,18,481,2666,9997,1904,0,0,0,0,0,79,854,3742,10219,174,0,0,0,19,249,1360,3744,7961,1650,85,330,405,326,479,776,1964,5502,4918,364,4,132,82,340,773,1304,3770,6026,2093,469,79,0,2,466,1597,3189,3924,3600,1416,673,201,0,1,511,1682,2713,4338,3577,1357,686,203,36,59,139,527,1048,2187,5455,4444,1015,158,63,62,105,310,395,945,3445,8443,1226,74,332,519,2251,5235,4954,1444,280,51,2,0,12,52,376,2098,5878,4259,1520,540,234,99,12,82,64,38,60,344,2414,7802,3833,419
196,196,0,9,364,908,870,897,1305,3662,3102,115,0,106,526,632,577,677,2224,4687,1764,39,0,20,213,507,1045,2374,4055,2309,681,28,761,1069,655,851,1327,2094,2474,1673,325,3,55,60,150,667,2056,2842,2215,1537,1180,470,0,17,421,1690,2123,1639,2385,2470,449,38,0,10,480,1649,1926,1878,2598,2260,394,37,25,29,79,401,1456,2893,2554,1903,1440,452,77,624,591,507,748,1938,3606,2473,640,28,113,434,1971,3118,2725,1705,955,211,0,0,9,37,473,1905,2807,1804,748,527,721,2201,1512,1191,543,329,322,519,1463,3333,1826,194
197,197,0,0,0,0,0,2,45,943,5371,539,0,0,0,0,0,10,109,2201,4513,67,0,0,2,4,54,369,1965,3633,835,38,179,133,110,147,185,440,1451,3540,710,5,69,26,46,123,474,1762,2823,1350,200,27,0,27,115,335,1206,1881,2558,702,67,9,0,14,140,302,990,2145,2612,621,67,9,22,34,23,44,251,968,2496,2449,561,52,30,39,20,39,52,160,814,5019,698,29,200,317,883,1630,1999,1446,371,54,0,0,4,23,230,1424,2297,1673,826,313,74,36,0,0,6,2,40,281,2024,3657,675,215
198,198,0,0,0,0,0,6,120,885,3146,310,0,0,0,0,1,13,188,2488,1715,62,0,0,0,5,118,766,1917,1384,232,45,62,18,12,17,34,83,335,1702,2168,36,26,20,12,44,310,1464,1721,718,109,43,0,0,37,200,828,2072,1100,162,54,14,0,0,39,217,669,2102,1224,149,54,13,7,16,9,53,246,1120,1682,1001,273,60,14,17,8,10,9,28,410,3217,712,42,105,40,160,341,701,1466,1384,261,9,0,2,22,533,1860,1176,494,214,93,35,38,0,0,2,16,92,460,1668,1835,323,71
199,199,0,13,102,406,1182,2880,5669,7351,2172,235,0,33,176,444,797,1906,4388,7463,4649,154,13,52,124,487,2040,3735,3788,4136,5403,232,1115,979,747,842,1083,1856,3531,6424,3297,136,229,112,233,590,1432,2580,3119,3631,4336,3748,0,60,286,825,1679,2225,3346,5349,5504,736,0,41,326,723,1582,2129,3593,5569,5339,708,133,70,195,562,1530,2446,2765,3431,4751,4127,261,486,538,497,559,1368,3611,6537,5977,176,483,3983,4203,2238,2140,2594,2668,1529,168,4,68,289,1391,2485,2131,1998,1695,1502,1543,6908,4185,3103,1781,1693,1806,1899,2060,2073,941,469
200,200,0,63,903,3233,6063,7993,6313,3798,1216,339,0,351,2495,3264,3556,5248,5697,5669,3337,304,149,988,973,2786,4032,4583,5050,5765,5276,319,5010,4434,2930,2499,2849,3712,4037,3261,1071,118,1370,203,440,1363,2226,3011,4740,6966,7546,2056,0,59,1172,504,1654,3038,8672,11548,3254,20,0,41,1183,459,1397,3328,9259,11193,3036,25,1232,131,308,1065,2108,2830,3767,6522,9640,2318,1703,2532,2676,2085,2084,2938,4882,6707,4074,240,1831,4502,7732,6720,4330,2204,1787,784,31,0,1048,146,758,1218,1358,2053,3375,5165,5947,8853,5755,4604,3940,3736,3617,2918,2118,1169,415,1649
201,201,0,0,0,0,0,3,233,3939,6585,603,0,0,0,0,9,183,1566,6081,3449,75,0,0,7,198,830,2080,3875,3489,872,12,0,8,19,39,42,79,524,4067,6223,362,0,48,209,453,1418,2708,3668,2329,505,25,0,399,1007,2645,4239,2537,519,17,0,0,0,293,1502,2071,3882,2969,635,11,0,0,0,29,186,364,778,1715,2970,3702,1543,76,0,0,0,5,28,80,691,6055,4482,22,0,89,326,805,1786,3157,3655,1490,55,0,18,498,2745,3072,2621,1585,616,156,47,5,0,0,22,273,827,1918,3132,3634,1411,146
202,202,0,0,0,0,0,46,1168,4186,3225,296,0,0,0,6,55,783,2588,4159,1266,64,0,0,40,555,1403,2434,2918,1250,315,6,42,175,211,189,198,448,1460,4750,1441,7,0,54,319,751,1427,2530,2709,998,129,4,0,405,959,1646,3218,1886,680,123,4,0,0,299,1289,1322,2957,2232,729,92,1,0,0,48,220,551,890,1578,2607,2363,618,46,0,11,44,95,199,498,2137,5037,899,1,114,192,259,498,1189,2450,2745,1358,116,0,12,486,1607,2361,2284,1235,484,233,150,69,0,0,9,54,352,1502,3020,2673,1207,104
203,203,10,1897,1509,613,2024,5062,6623,3963,1393,565,524,2731,735,1086,3440,5454,5722,2804,924,239,944,2584,1495,3362,6224,4609,2492,1286,580,83,2588,3653,5255,5443,3445,1780,1079,380,35,1,1273,2199,2351,5145,4986,3892,2360,1091,350,12,0,616,2990,3926,7522,4798,2632,927,234,14,0,381,3234,3919,7097,5015,2783,989,227,14,855,2172,1803,3611,4582,4119,3184,2086,1087,160,2566,1834,1572,4443,7308,4269,1035,326,266,40,642,880,2266,3296,3907,4362,3394,2289,2546,77,68,1874,3416,3997,3780,3816,3221,2144,996,347,5,58,356,938,1791,3231,4721,6494,5332,733
204,204,0,0,0,18,157,1400,4297,9532,2370,96,0,3,38,354,2192,4789,7761,2323,389,21,0,63,2469,6746,5803,1775,655,263,90,6,295,261,382,512,1405,3445,4948,5547,1074,1,128,1448,6038,6340,2435,1033,303,117,28,0,0,282,1935,4080,4848,5109,1422,188,6,0,0,207,2197,3735,5320,4107,2079,220,5,0,41,1123,5987,5770,2788,1275,501,269,103,13,117,171,344,1325,4487,7775,2936,639,71,5,97,124,216,373,749,1719,4917,7831,1841,3,202,6866,6134,2835,1044,450,223,81,30,5,0,0,4,28,75,283,1124,4279,10101,1976
205,205,0,0,0,0,24,221,622,394,37,0,0,0,0,1,60,598,560,60,19,0,0,0,231,730,249,51,23,10,4,0,3,29,16,37,90,186,308,461,168,0,0,171,498,358,193,58,16,3,1,0,0,0,0,720,462,110,6,0,0,0,0,0,8,664,530,84,12,0,0,0,0,167,549,272,165,102,30,11,2,0,0,0,12,93,436,581,164,10,2,0,0,15,14,18,20,44,228,675,284,0,32,658,310,170,77,32,11,6,1,1,0,0,0,1,4,14,65,275,796,143
206,206,0,7,39,93,509,2339,4698,2584,189,3,0,7,58,272,1147,4366,3920,647,44,0,0,73,2365,5167,2251,465,106,25,9,0,6,51,111,319,1579,3576,3043,1382,393,1,21,407,3212,4319,1836,489,140,34,3,0,0,26,745,5855,3363,436,35,1,0,0,0,10,875,5737,3399,398,41,1,0,0,20,537,3123,3566,1998,880,244,77,16,0,0,3,146,1551,4593,3294,791,82,1,0,1,20,41,51,183,852,3064,4955,1288,6,165,2335,4344,2457,793,250,84,26,7,0,0,3,4,20,57,191,709,3370,5802,305
207,207,0,0,41,246,262,1933,5352,5352,2090,135,0,1,137,439,2563,5364,4241,2232,381,53,0,107,3580,5624,3022,1685,922,345,107,19,36,167,756,2721,4545,4655,2223,286,19,3,20,782,4515,4308,2405,1614,949,617,168,33,0,69,1109,9916,3304,846,146,21,0,0,0,35,2102,9057,3302,700,199,16,0,0,10,658,4411,3829,2610,1605,1039,797,387,65,2,51,1596,3958,4027,3770,1520,373,98,16,37,101,206,506,1132,2744,5437,4734,514,0,9,1210,5312,4204,2268,1186,670,337,129,86,0,1,28,158,392,866,1813,5024,6863,266
208,208,0,0,0,0,125,1660,2555,3222,1984,1187,0,0,5,264,2394,3208,1872,1408,1215,367,0,46,3248,2951,1337,982,790,570,760,49,542,789,2313,3138,2335,1265,329,20,2,0,61,1236,3362,2167,1216,1011,728,593,298,61,0,117,417,5432,2615,1625,488,39,0,0,0,80,974,4936,2761,1265,665,52,0,0,8,678,3080,2118,1352,953,804,801,626,313,9,168,2009,2995,2276,1946,602,355,366,7,725,585,588,720,924,1445,2638,2825,283,0,7,1143,2881,2048,1346,921,701,621,486,579,1,9,49,104,168,459,1154,2564,5311,914
209,209,0,0,0,0,0,7,728,6857,4903,75,0,0,0,5,462,4639,5302,2016,146,0,0,7,2410,5025,3328,1321,403,73,3,0,97,839,1626,2520,2879,2605,1444,527,33,0,19,1560,4744,3377,1648,735,372,102,13,0,0,6096,4320,1352,565,205,31,1,0,0,0,5673,4760,1368,531,197,40,1,0,0,12,1519,3890,3330,1873,1056,527,300,62,1,1,64,681,2361,4327,4394,718,24,0,0,0,65,388,830,1372,2366,3480,3392,677,0,126,2655,3798,2710,1660,874,398,205,100,44,0,0,8,43,74,215,647,2210,7322,2051
210,210,0,0,0,0,0,0,0,35,6328,2297,0,0,0,0,2,7,354,3785,4494,18,0,0,4,46,465,1538,4101,2235,269,2,2206,4170,1163,559,262,183,92,25,0,0,12,47,322,916,1915,2374,2075,816,175,8,0,4818,2547,1111,142,42,0,0,0,0,0,3782,4072,625,144,36,1,0,0,0,2,17,135,547,993,2014,2249,1983,663,57,1,56,469,1979,3577,2039,403,112,23,1,411,4200,2326,887,437,237,125,35,2,0,1,60,166,274,524,954,1332,2025,1930,1394,0,0,1,27,91,334,1126,3112,3569,400
211,211,0,0,0,0,1,148,4413,6430,3176,294,0,0,0,24,1325,4735,4804,2998,511,65,0,3,1479,4498,4452,2528,1023,273,198,8,246,1575,2120,2631,2925,2697,1518,661,89,0,34,315,2873,5573,3637,1366,374,177,86,27,0,6146,5261,2777,261,17,0,0,0,0,0,5655,6167,2396,223,21,0,0,0,0,5,202,2036,4438,3925,2395,844,352,188,77,5,79,682,2483,4837,4735,1297,257,86,1,119,404,916,1418,2080,2800,3436,2799,490,0,12,993,3408,4034,3029,1638,710,342,136,160,0,0,1,15,61,201,1173,5766,6693,552
212,212,0,0,0,0,9,386,4370,4930,3149,766,0,0,3,143,1440,3284,3681,3160,1631,268,0,23,1296,2832,3807,2746,1487,828,503,88,1315,2646,2221,1869,1552,1698,1339,858,111,1,664,1662,3560,3673,2064,915,591,281,138,62,0,10570,1352,1340,280,67,1,0,0,0,0,10282,1910,1103,253,58,4,0,0,0,365,1004,3073,3594,2361,1477,711,511,362,152,281,330,1123,2619,2891,3201,1960,957,186,62,819,797,1556,2006,2168,2045,1974,1771,474,0,315,1757,3383,2984,2064,1346,792,463,272,234,0,0,1,5,26,140,735,3490,5980,3233
213,213,0,0,1,3,217,1258,3471,2572,610,45,0,0,1,208,2506,2879,1604,770,198,11,0,66,2800,2732,1452,712,270,107,38,0,31,195,990,1555,1909,1904,1054,363,173,3,7,547,2822,2623,1272,580,217,85,23,1,0,180,1210,4530,1613,515,106,23,0,0,0,131,1749,4082,1619,429,141,26,0,0,2,429,2483,2212,1584,819,395,182,66,5,0,29,602,1926,2585,2086,700,234,15,0,20,38,122,337,650,1245,2093,2826,843,3,33,1307,2712,2064,1192,520,192,103,39,15,0,3,17,53,99,237,708,2639,4146,275
214,214,0,0,0,0,20,532,3638,2590,504,251,0,0,11,139,2230,2882,1375,486,306,106,0,92,2472,2634,1261,517,208,158,162,31,205,432,1354,1867,1531,1156,684,251,53,2,94,863,2461,2125,967,530,242,153,68,32,0,19,301,4809,1718,571,104,13,0,0,0,10,1180,3947,1831,420,131,16,0,0,31,593,2305,1771,1299,677,393,226,152,88,17,104,1005,1609,1758,2166,608,158,98,12,217,134,171,277,608,1259,2136,2022,707,4,45,1212,2093,1836,1088,581,291,171,102,116,0,7,61,77,127,224,692,2026,3712,609
215,215,0,0,0,1,44,701,4503,4693,277,9,0,0,5,133,2373,4963,1899,686,169,0,0,53,3131,4164,1681,678,308,176,37,0,78,151,428,1750,2815,2655,1806,526,18,1,99,540,3094,3825,1570,696,294,88,22,0,0,0,303,5442,2882,994,553,54,0,0,0,0,632,5301,2716,945,601,33,0,0,68,439,3189,3272,1834,812,389,175,48,2,18,59,600,1879,2641,3184,1506,324,17,0,4,40,173,241,536,1312,3236,3870,815,1,81,1288,3918,3009,1210,462,184,59,16,1,0,0,3,24,103,283,1006,3918,4515,376
216,216,0,0,3,28,263,2468,7484,3644,296,52,0,8,88,568,3082,6178,3367,740,180,27,0,191,2999,6091,3535,935,319,109,49,10,287,357,453,623,1152,2523,3812,4017,1009,5,221,1522,4546,5413,1801,539,146,32,18,0,0,12,112,1601,4682,5997,1572,257,5,0,0,2,180,1540,4803,5360,2099,250,4,0,75,1131,5413,4461,1957,778,269,111,29,14,120,257,551,1155,3403,4882,3170,651,40,9,79,86,152,221,448,1102,3441,6457,2251,1,268,5416,5302,2138,718,256,80,45,14,1,0,0,1,8,47,193,777,4458,7648,1106
217,217,0,0,0,2,47,403,2586,5173,797,143,0,0,17,90,546,1698,3451,2838,463,48,0,5,363,1093,2606,2788,1595,552,142,7,441,291,430,820,1747,2594,2104,707,17,0,113,358,1509,3131,2484,1026,437,85,8,0,0,113,273,1547,3320,3147,594,155,2,0,0,60,408,1361,3582,2702,882,156,0,0,15,155,951,2083,2826,1837,813,399,55,17,79,225,239,445,1627,3396,2432,662,44,2,219,180,359,792,1940,2770,1957,902,32,0,10,754,2511,3192,1491,697,351,104,33,8,0,0,3,7,42,161,605,3110,4661,562
218,218,0,0,3,8,76,1191,4454,3328,762,104,0,5,17,112,594,2644,3569,2445,492,48,0,26,540,1987,2929,2082,1720,527,91,24,173,207,243,388,1019,2547,3047,1823,420,59,99,329,1264,2678,2596,1841,896,186,24,13,0,108,461,1857,2359,3480,1437,223,1,0,0,51,661,1614,2616,2746,1962,276,0,0,45,269,1129,2278,2199,1944,1413,548,72,29,54,120,212,327,1041,3195,3354,1521,82,20,96,61,168,589,1528,2452,2469,2204,359,0,48,1342,2663,2660,1934,922,245,67,23,22,0,1,4,27,185,550,1697,3547,3561,354
219,219,0,0,4,29,378,3059,5465,1596,778,489,0,4,93,428,2135,4734,2522,806,865,211,0,165,1755,4496,3012,877,495,401,494,103,540,244,284,409,609,1296,2010,3987,2353,66,365,1462,3169,3317,1568,1099,419,240,92,67,0,308,1028,3371,4075,2507,443,66,0,0,0,97,1727,2770,4452,2041,630,81,0,0,146,1108,3637,3257,1621,960,426,254,254,135,83,209,365,555,1689,3626,3308,1574,298,91,535,262,255,245,387,788,2066,4849,2405,6,493,4806,3212,1614,717,355,247,176,106,72,0,3,2,49,129,381,1346,3143,5411,1334
220,220,0,0,1,50,256,1189,4009,2421,705,307,0,4,97,241,972,3148,2652,997,692,135,0,195,855,2838,2809,803,415,674,288,61,480,264,313,577,1082,1885,2200,1647,455,35,341,975,2277,3222,1005,388,462,181,52,35,0,90,226,1172,3040,3299,856,252,3,0,0,28,362,1044,2960,3278,1014,248,4,0,155,536,2302,3092,1312,453,309,460,238,81,155,180,302,665,1824,2938,2123,565,137,49,399,189,426,436,498,1007,2578,2761,644,0,175,2579,3383,1403,442,379,306,161,78,32,0,0,1,5,6,117,531,2224,4925,1129
221,221,0,0,0,0,17,504,6079,5401,780,158,0,1,20,190,2557,4612,3527,1486,464,82,0,175,2723,4124,3264,1455,665,345,144,44,254,288,596,1508,2047,3145,3354,1595,147,5,327,1092,3295,4716,2356,743,257,89,40,24,0,53,347,2013,4723,4691,959,153,0,0,0,30,459,1878,4684,4634,1117,137,0,0,198,844,3168,3860,2733,1217,478,273,107,61,89,88,252,683,1828,5192,3860,840,73,34,177,109,294,538,976,1854,3554,4337,1093,7,280,2446,5080,3091,1269,427,177,75,55,39,0,0,0,9,67,294,950,4078,6271,1270
222,222,0,0,0,0,37,1077,3871,2465,749,419,0,1,67,297,1540,2215,2100,1366,745,287,0,54,788,1876,2352,1230,946,895,291,186,484,525,958,1518,1766,1934,1013,309,108,3,317,528,1154,2168,2030,1208,698,272,101,142,0,30,192,370,1190,3557,2366,890,22,1,0,3,249,339,1381,2803,2931,893,18,1,179,224,817,1501,2200,1550,854,718,352,223,160,205,582,1252,1462,2946,1427,243,175,166,538,201,627,1067,1407,1774,1818,1039,147,0,132,428,1332,2422,2179,1160,475,195,113,182,0,0,1,12,200,809,1824,2928,1899,945
223,223,0,0,0,5,85,1323,2707,1829,618,57,0,0,99,522,1559,1586,1404,1003,435,16,0,198,1463,1538,1318,869,714,446,76,2,301,519,1098,1750,1130,1016,563,209,34,4,168,955,1831,1669,942,572,378,83,23,3,0,17,137,1848,2006,1715,662,228,10,1,0,2,313,1648,2237,1329,847,238,9,1,82,718,1629,1212,1114,765,519,460,106,19,67,86,514,1139,1684,2199,735,169,31,0,121,245,488,725,946,1050,1310,1277,449,13,76,1032,1682,1470,1142,686,345,127,43,21,0,0,1,20,95,264,850,1849,2562,983
224,224,0,0,0,2,97,1193,3063,3311,2538,1085,0,0,2,137,769,1297,2588,3805,2259,432,0,1,364,1257,2300,2519,2219,1682,779,168,720,496,1013,1396,1868,2427,2281,905,172,11,359,740,1504,1854,1870,2228,1472,812,326,124,0,1270,2084,4140,1942,1052,466,277,55,3,0,989,3285,3242,1933,974,539,269,55,3,205,420,1269,1612,1861,1946,1845,1242,605,284,185,148,404,1300,1588,2502,2919,1638,463,142,784,714,1183,1683,1987,1994,1864,1020,60,0,178,1219,1790,1732,1959,1783,1215,772,382,259,0,10,69,191,507,961,1647,2451,3706,1747
225,225,0,1,114,250,435,1308,4829,5576,1133,74,0,10,87,193,372,573,1399,5611,5408,67,0,20,145,287,324,606,2270,5583,4438,47,92,156,260,580,1995,4553,4503,1443,131,7,35,9,21,111,423,1462,2106,2173,4912,2468,0,15,227,1145,1777,1717,3602,3704,1012,521,0,13,291,1004,1689,1731,3692,3794,1009,497,23,12,50,142,429,1278,1899,2188,5529,2170,41,39,116,255,660,2133,3581,4980,1864,51,75,1772,5583,3543,1650,546,317,194,40,0,12,21,85,423,1131,1609,1468,1427,2056,5488,1916,3517,1843,1211,942,1002,1354,1538,346,51
226,226,0,369,766,578,701,1123,1087,871,534,323,0,626,618,583,1055,920,878,870,588,214,7,938,733,877,975,900,777,660,374,111,688,781,586,600,662,952,1171,757,153,2,230,390,707,917,969,1057,920,624,405,133,0,47,350,920,1461,1825,1278,434,37,0,0,1,459,885,1457,1589,1486,444,31,0,147,646,673,639,879,891,841,838,595,203,232,783,550,623,995,1298,961,568,256,86,466,261,545,616,707,797,963,1170,814,13,102,328,644,1005,1175,1142,886,523,287,260,82,281,528,659,925,1103,1019,780,422,553
227,227,0,198,387,165,734,2527,1171,290,94,58,0,403,239,526,1955,1276,725,336,114,50,0,506,808,1229,1232,913,529,289,77,41,841,544,425,646,910,1040,892,272,43,11,20,158,787,1272,1089,1052,691,339,162,54,0,4,21,614,1281,1681,991,896,136,0,0,0,58,586,1382,1414,1188,879,117,0,10,265,525,1171,1194,911,659,583,240,66,152,633,485,573,1261,1530,703,171,82,34,47,481,346,526,690,894,1095,1178,366,1,6,119,613,934,1149,1091,846,502,246,118,8,137,249,310,618,1364,1573,940,398,27
228,228,0,0,0,30,365,1602,692,127,18,1,0,0,4,272,1037,1005,397,86,32,2,0,17,329,744,804,589,246,66,35,5,163,173,423,473,576,606,311,94,13,3,0,0,127,551,847,884,313,78,26,9,0,0,34,385,600,959,594,233,30,0,0,0,60,360,649,729,746,265,26,0,0,1,109,442,768,883,425,153,43,11,0,55,106,393,856,917,401,79,23,5,3,138,204,293,460,522,609,497,109,0,0,51,269,511,622,589,447,230,83,33,1,5,31,104,376,862,949,462,44,1
229,229,0,1,31,93,510,4610,3907,1088,109,9,0,1,35,445,2178,3491,2577,1346,275,10,0,66,710,1860,2695,2640,1557,619,203,8,512,460,457,786,1390,2263,2508,1688,288,6,3,14,592,1619,2176,2367,1953,1108,492,34,0,3,52,918,2353,2974,2469,1259,202,128,0,1,113,864,2323,2668,2732,1322,205,130,1,21,647,1258,1816,2348,2147,1441,635,44,9,133,436,696,1631,3530,2850,917,147,9,14,452,618,1050,1632,2040,2136,1868,537,11,3,505,1395,1571,1860,1907,1420,907,531,259,25,257,544,903,1496,2108,2582,1848,565,30
230,230,0,0,0,10,186,4936,6167,1568,881,507,0,0,10,437,2703,5193,3032,1624,942,314,0,131,1451,3078,4153,2585,1224,885,569,179,1519,1104,986,1204,1536,2495,2779,2080,511,41,296,427,2507,4409,3115,1561,975,567,245,153,0,102,442,2749,3804,3803,1996,1303,56,0,0,36,780,2388,4098,3086,2476,1336,55,0,163,288,2035,3569,3179,2272,1142,829,499,279,131,338,981,1672,2993,4337,2613,705,335,150,682,1025,1131,1169,1401,2022,2850,2946,1024,5,145,1542,3355,2971,2183,1594,1026,742,451,246,18,45,125,217,401,1027,2345,5518,3756,803
231,231,0,0,0,0,2,177,3273,4358,2493,232,0,0,0,7,184,1251,3176,3946,1783,188,0,19,356,1130,1886,1678,2444,2055,807,160,107,118,147,291,510,1185,2446,4011,1635,85,61,127,954,2028,2040,1909,1695,1111,431,179,0,85,485,3395,3162,2179,736,397,83,13,0,40,925,2806,3507,1805,931,432,77,12,37,115,864,1685,1712,1794,1600,1526,925,277,28,29,21,37,296,1391,4513,3497,600,123,280,349,558,1334,1832,1790,1994,1771,627,0,65,1503,2266,2024,1878,1358,692,314,207,228,0,27,120,290,475,1058,1950,3448,2821,346
232,232,0,0,0,0,0,28,896,4509,2080,79,0,0,0,2,22,241,2039,4339,907,42,0,0,27,258,1043,2183,2783,1107,167,24,61,72,118,303,521,1070,1891,2674,852,30,40,54,804,1564,2099,1819,844,289,60,19,0,30,410,2432,1456,1760,1018,416,55,15,0,14,765,2020,1596,1359,1298,476,49,15,13,52,765,1447,1523,1779,1264,524,192,33,24,12,18,27,121,766,3191,3222,192,19,77,103,427,966,1449,1789,1829,836,116,0,26,1312,1816,1736,1457,752,285,119,62,27,0,3,6,21,66,232,928,2622,3485,229
233,233,0,52,523,1125,1717,1620,1943,5050,2646,150,0,172,721,1108,1320,1169,2425,5784,2108,19,0,23,373,645,1296,3289,4426,2722,2036,16,727,1992,1098,1103,1587,2614,2838,2100,754,13,0,11,188,753,2122,2764,2325,2373,3227,1063,0,0,17,395,1867,2316,3440,3849,2057,885,0,0,38,362,1589,2516,3776,3705,1949,891,0,6,179,528,1633,2867,2448,2469,3608,1088,63,644,1128,1020,895,1838,3806,3853,1569,10,11,1406,3322,3108,3231,2461,1078,207,2,0,0,81,720,2033,2558,1559,1007,961,1249,4658,3753,1483,941,649,628,827,1617,3022,1799,107
234,234,0,1,107,712,1231,1504,5435,6127,1635,372,0,33,488,992,1108,1974,4085,5655,2448,341,0,3,435,1136,1713,2934,4940,3751,1901,311,936,1280,699,815,1287,2416,3211,4117,2172,191,69,240,1322,2374,2993,2012,2494,2690,1920,1010,0,277,936,2887,3854,2178,2570,3183,1199,40,0,130,1331,2739,3440,2411,2771,3161,1100,41,17,218,1062,1552,2473,2823,2315,3295,2241,1128,43,467,841,650,696,1730,4413,5586,2457,241,583,791,2372,3748,3995,2598,1548,1042,447,0,61,1629,2171,2938,2601,1789,1048,781,958,3148,1677,1350,984,757,839,1753,2037,3387,3638,702
235,235,0,0,135,288,104,161,1071,6253,6306,175,0,0,28,285,180,90,388,3838,9549,135,0,0,16,208,233,167,820,4766,8185,98,278,330,228,661,1631,3177,4365,3206,601,16,4,8,12,6,35,255,1922,5083,5957,1211,0,1,6,19,113,1146,4882,6766,1554,6,0,1,6,20,64,1144,5171,6715,1366,6,0,6,6,3,31,226,1280,4966,6527,1448,3,182,224,130,62,150,1383,5742,6549,68,160,4866,5821,2515,847,242,38,4,0,0,0,1,10,25,163,844,2828,4050,3309,3263,9,514,1426,3169,4752,3827,625,96,49,26
236,236,0,6,510,816,643,1153,3984,8957,5572,309,0,5,277,586,762,910,1780,6149,11087,394,0,19,312,513,928,1297,2562,6120,9857,342,348,1004,805,1187,1688,2986,5053,6578,2194,107,0,6,18,86,241,661,2058,6321,8529,4030,0,0,0,25,217,1362,5702,9109,4215,1320,0,0,1,20,175,1231,6156,9138,3916,1313,0,7,40,151,298,686,1475,4999,9701,4593,26,294,477,531,470,735,2157,8026,8882,352,71,5816,6548,4249,2603,1502,806,319,36,0,1,17,96,240,553,1336,2850,4505,5139,7213,1007,4021,4934,4865,4046,2284,611,147,34,1
