,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
14,14,2771,2297,1961,435,192,129,141,119,221,6906,2013,1390,1656,1306,786,404,252,225,368,6772,1212,1522,1335,1425,1143,691,421,359,527,6537,4253,1459,907,616,526,415,322,252,301,6121,9690,1202,914,1134,967,557,377,224,102,5,10628,3897,293,196,79,66,11,2,0,0,10633,3763,459,157,84,48,26,2,0,0,6534,2803,1269,958,1173,959,729,458,271,18,3343,1603,1162,745,568,360,241,216,384,6550,6391,1000,1145,1168,1078,1160,1326,1344,554,6,9066,1005,732,887,805,739,781,589,378,190,72,310,445,531,714,1017,893,799,768,9623
15,15,251,1293,684,198,155,111,97,70,113,3420,135,901,816,382,186,182,115,179,248,3248,97,312,1112,581,328,138,198,205,374,3047,1392,935,390,258,178,131,99,133,206,2670,3294,627,592,735,532,316,176,95,24,1,4187,1990,133,52,20,10,0,0,0,0,4226,1924,164,47,26,4,1,0,0,0,1958,985,813,821,708,483,344,190,88,2,836,1118,499,186,124,87,122,135,250,3035,3197,578,379,380,446,461,514,333,99,5,3809,203,221,305,392,487,487,332,115,41,43,180,291,260,322,333,394,318,186,4065
16,16,3556,1988,948,449,319,213,218,192,261,1809,2396,1896,1068,663,480,397,433,459,528,1633,1490,1849,1315,801,676,634,531,588,696,1373,5007,1327,467,402,346,368,224,318,297,1197,5895,1035,571,448,450,367,370,387,398,32,6455,2484,325,291,179,117,62,31,9,0,6509,2369,443,231,183,102,79,29,8,0,4501,1162,879,615,532,545,467,522,629,101,4437,1084,565,397,368,288,307,380,639,1488,1313,1231,1410,1321,1234,1037,903,872,599,33,4526,698,489,545,665,714,695,675,444,502,226,587,576,474,463,463,538,656,844,5126
17,17,1478,1321,757,344,182,109,88,88,139,841,981,1069,657,481,400,295,252,208,250,754,475,973,665,562,482,433,382,348,362,665,2306,731,409,301,281,251,208,148,162,550,2250,793,471,392,375,319,323,264,159,1,2482,1860,388,230,194,87,92,14,0,0,2480,1831,407,249,171,108,90,11,0,0,1288,909,658,491,452,452,399,429,258,11,1996,628,466,297,290,261,230,231,263,685,571,557,850,866,802,694,512,397,96,2,1438,537,501,552,574,556,478,391,246,74,96,244,314,276,343,377,451,496,660,2090
18,18,2447,1569,1060,562,422,326,254,368,575,33869,1852,1499,982,729,571,506,549,512,1020,33232,1406,1450,1081,746,730,766,689,722,1448,32414,5293,1317,625,492,498,556,366,560,837,30908,35582,2610,912,565,483,413,398,311,172,6,38929,1853,175,176,106,107,58,42,6,0,38993,1719,296,126,115,86,69,42,6,0,22304,9483,4359,1683,1184,774,641,601,400,23,4052,1083,647,458,423,399,340,490,1098,32462,25239,9887,1644,1193,1007,765,716,622,356,23,36789,763,471,378,532,507,594,510,398,510,168,364,389,379,356,418,392,466,746,37774
19,19,3875,3937,1862,272,123,65,52,78,122,1082,2069,3048,2341,1347,660,432,217,119,213,1022,950,2365,2491,1781,1027,725,506,392,306,925,2979,1895,1270,1084,1066,1000,591,431,214,938,3253,1405,1390,1511,1468,1093,702,461,182,3,2852,3028,1352,1573,1627,669,295,67,5,0,2863,2879,1535,1512,1581,694,337,64,3,0,2058,1284,1338,1346,1770,1571,969,786,344,2,3353,2027,1444,1166,857,550,428,372,288,983,700,425,378,648,1289,1890,2603,2523,976,36,2050,722,1358,1996,2345,1685,838,368,97,9,209,826,1217,1491,1699,1363,1002,745,632,2284
20,20,5368,2943,943,239,149,97,106,88,113,909,4023,3349,1224,577,288,242,102,149,175,826,2610,3373,1731,842,642,355,261,186,192,763,4352,1854,1152,846,624,602,347,279,151,748,3658,2355,1511,1157,855,609,407,279,118,6,2388,4451,1289,1364,700,483,201,57,19,3,2434,4065,1902,1063,749,395,258,67,19,3,2231,2477,2140,1350,1004,759,540,349,105,0,5111,2016,1174,598,451,261,204,163,174,803,777,314,345,516,793,1140,1741,2225,2417,687,1563,1603,2189,1943,1476,1023,654,327,145,32,657,948,1012,1013,960,1044,1089,1073,960,2199
21,21,292,1571,2008,2387,1709,699,461,316,123,7,170,1433,1390,2034,2127,1213,578,430,194,4,223,1168,1863,2423,1747,880,658,448,163,0,863,1166,1039,1028,1214,1336,1008,846,961,112,171,900,1669,2561,1824,1214,755,402,77,0,0,473,1480,2736,2146,1479,906,331,22,0,0,245,2102,2306,2136,1371,1023,367,23,0,75,655,1512,2149,1816,1511,964,686,203,2,876,1276,1225,1164,1405,860,923,1496,348,0,85,356,435,537,956,1394,1776,2036,1726,272,55,1493,1904,1770,1714,1469,806,304,48,10,29,219,503,743,1126,1726,2201,2126,729,171
22,22,32,757,1192,1101,819,451,185,78,59,2,17,583,788,962,880,656,464,209,117,0,10,479,1104,1039,764,516,418,249,97,0,291,597,579,513,504,529,600,451,593,19,6,267,591,940,1032,814,655,339,32,0,0,77,317,1126,1264,969,723,171,29,0,0,63,378,1082,1173,1051,753,151,25,0,2,83,541,752,978,899,706,551,164,0,358,838,623,382,366,465,822,731,91,0,5,105,135,287,603,830,1004,985,711,11,1,439,693,862,970,869,539,251,50,2,0,2,162,610,1049,1241,1118,438,53,3
23,23,6710,4172,1826,733,577,396,371,436,608,14462,4657,3836,2195,1355,1135,773,762,585,1196,13885,2989,3547,2605,1587,1361,1164,1053,1043,1753,13373,8787,2591,1322,1110,1057,1057,782,812,827,12228,19235,3469,1945,1485,1314,1171,1097,793,273,4,22324,4844,989,1029,587,625,293,140,14,0,22441,4498,1478,787,617,498,367,146,13,0,12530,5258,3485,2428,1975,1639,1454,1353,582,15,8027,2244,1429,954,930,885,734,761,1276,12963,12959,3427,2043,1987,2166,2136,2172,2029,1339,217,18375,1645,1399,1606,1949,2019,1666,1211,511,192,276,1159,1459,1332,1249,1232,1171,1215,1457,19829
24,24,5469,11499,2343,643,374,185,158,112,103,899,3269,10418,4154,1446,657,412,259,197,236,862,1751,9817,5830,1920,834,372,242,226,259,780,3345,4571,3202,2496,2453,2195,1595,1110,481,701,2634,3834,5431,5507,3336,1198,425,117,21,0,2119,4323,6376,5883,2990,666,316,60,0,0,2129,3914,6759,6060,2707,803,313,48,0,0,1665,2332,5248,6220,3985,1845,701,301,73,0,6168,5943,3579,1793,1345,964,645,312,157,776,1461,353,309,306,452,812,2326,7583,7953,476,1797,2130,5267,6501,4084,1554,579,204,28,5,73,450,1957,4487,5377,3926,2077,1000,472,2091
25,25,56,78,90,79,138,157,279,405,895,61338,27,136,148,120,165,159,254,454,1946,60036,10,147,199,185,229,281,377,767,3231,57961,4188,1160,690,640,605,775,870,1279,1984,51124,41667,10110,4112,2437,1613,1104,877,711,384,84,62880,101,2,3,3,1,0,0,0,0,62879,102,2,3,3,1,0,0,0,0,17359,13525,10316,6449,5100,3577,2665,2120,1654,408,1198,479,361,336,321,393,428,847,2643,56579,61176,1857,133,72,28,15,14,16,3,0,58487,1521,839,676,556,411,311,167,80,48,0,0,0,3,9,8,41,111,416,62506
26,26,1498,399,255,113,78,59,76,30,42,4277,1130,439,255,175,113,89,93,88,110,4032,779,428,253,166,179,110,122,171,208,3742,965,343,156,156,135,204,173,200,195,3286,2461,739,385,304,231,189,205,237,193,70,3881,535,35,29,19,19,8,6,6,1,3896,504,59,19,22,12,13,8,5,1,1319,947,761,464,449,348,301,337,269,116,1264,372,200,193,106,153,189,224,208,4212,3682,248,100,172,205,199,250,274,309,374,3514,227,150,134,153,138,159,171,136,230,313,197,132,108,84,66,62,72,99,3879
27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,3,1,5,2,0,0,0,0,11,63,48,24,14,5,4,0,0,0,0,131,71,52,18,6,6,0,1,0,0,118,97,40,17,6,6,0,1,0,5,23,36,14,4,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,7,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28,28,1417,1421,121,31,41,13,13,13,9,0,611,2145,276,86,38,36,26,21,12,0,245,2389,506,140,64,38,26,17,6,0,840,942,598,530,418,202,44,13,3,0,198,873,1340,1063,420,88,14,1,0,0,3,316,1375,1598,730,137,24,4,0,0,3,253,1471,1629,645,154,27,5,0,0,71,485,1265,1253,537,175,56,21,2,0,1314,972,417,136,55,17,6,0,0,0,12,29,23,38,73,193,413,856,1738,56,25,294,978,979,664,340,182,87,34,7,15,91,328,704,851,653,354,171,75,9
29,29,1122,3461,1536,552,300,149,82,43,8,0,666,2900,1547,831,528,407,218,125,31,0,231,2817,2000,957,564,361,201,108,14,0,860,1778,897,740,647,651,721,623,329,7,192,1076,1348,1630,1439,895,521,147,5,0,0,471,1448,1894,1686,909,655,184,6,0,0,421,1407,2015,1532,1061,650,163,4,0,102,518,1349,1757,1450,990,681,364,40,2,1607,1748,1030,599,580,582,728,346,33,0,105,47,89,135,184,527,1167,2800,2174,25,37,373,1526,2129,1606,971,474,126,10,1,0,123,656,1776,2160,1542,624,178,60,134
30,30,73,134,66,18,30,11,2,2,0,0,88,138,81,33,31,15,12,4,0,0,74,188,87,68,31,14,10,3,0,0,188,129,107,46,31,24,7,7,3,1,125,151,174,145,82,41,10,0,0,0,10,305,177,161,94,47,30,7,0,0,12,284,195,164,88,52,32,4,0,0,83,105,152,148,94,56,22,2,0,0,80,78,45,27,24,12,10,1,1,0,53,3,7,18,32,63,90,93,96,20,30,42,80,112,129,76,38,15,10,11,1,7,37,42,61,86,76,28,11,53
31,31,3863,1477,449,263,255,580,163,38,28,3,3164,2257,467,176,419,481,134,17,1,3,2158,2860,690,381,376,352,232,66,2,2,1635,1745,1210,794,607,422,279,241,158,28,1234,2166,1425,927,653,411,246,47,7,0,685,5019,484,476,180,157,80,18,0,0,749,4783,785,341,200,123,100,18,0,0,873,2332,1616,780,473,410,399,209,24,0,2893,1765,931,593,492,346,82,22,1,1,0,23,192,344,365,361,471,1134,3090,1139,269,1879,1776,1159,940,690,318,79,6,0,295,579,733,810,870,1046,1084,908,642,149
32,32,7855,3259,1127,492,171,114,51,31,28,4,6600,3933,1338,561,411,142,87,37,23,0,4788,4430,1505,1059,619,370,245,106,10,0,3617,2637,1909,1219,1151,860,710,642,338,49,3429,3116,1788,1392,1062,888,702,527,216,12,1664,7962,1278,1282,500,333,97,15,1,0,1766,7419,2094,891,535,263,145,18,1,0,2815,3223,2333,1416,1022,905,778,504,135,1,5658,2957,1469,915,803,572,442,259,57,0,13,52,80,148,352,755,1440,2542,5158,2592,1139,3011,2386,2136,1790,1417,820,344,77,12,1836,1575,1356,1249,1149,1252,1337,1413,1486,479
33,33,11851,3320,990,304,138,153,137,73,178,3308,9366,3471,1700,985,687,412,240,160,278,3038,6866,3834,1998,1351,1126,820,586,410,402,2846,7713,2216,1086,963,897,948,929,1117,1131,3130,8984,2772,1530,1340,1175,1052,1119,1103,603,89,12948,5379,482,455,190,116,28,9,0,0,13119,5074,725,343,202,97,36,11,0,0,7095,3171,2225,1516,1445,1302,1356,1127,594,69,9813,1985,1113,893,663,790,896,939,648,2865,2791,485,449,595,915,1427,2211,3681,5246,2330,7507,3002,1871,1705,1760,1511,1212,712,320,167,2315,2273,1581,1172,950,931,915,1021,1423,7186
34,34,572,425,318,229,142,205,339,232,580,27420,732,457,345,275,230,234,296,450,1233,26210,610,512,358,298,331,357,356,655,1909,25076,3383,928,428,455,354,446,502,591,875,22500,18588,5029,2174,1671,957,670,505,410,278,180,30238,216,6,1,1,0,0,0,0,0,30254,198,9,0,1,0,0,0,0,0,8695,5746,4527,2945,2891,1875,1630,1081,719,353,1843,584,323,252,228,330,357,601,1433,24511,26464,1802,546,358,349,303,277,233,121,9,27550,817,429,332,299,251,228,225,181,150,52,89,94,79,77,71,144,208,409,29239
35,35,105,1165,3101,5774,3907,1421,1202,372,81,0,103,766,1621,5638,4504,2227,1412,687,170,0,64,887,4203,6462,2408,1506,1020,502,76,0,625,676,418,501,741,997,1475,3450,6239,2006,183,979,3733,5292,4463,1748,517,179,34,0,0,529,1652,5299,6028,2557,802,214,45,2,0,489,1643,5249,5799,2914,790,202,40,2,98,574,2676,4892,4745,2683,1044,325,91,0,492,417,422,488,886,1533,3453,6687,2750,0,133,329,420,532,685,850,1296,4388,8192,303,728,7145,5000,2271,1085,512,295,85,6,1,8,56,373,659,1086,2929,4854,4319,2335,509
36,36,0,61,925,2336,2772,1087,442,142,40,3,0,72,516,2047,2229,1700,821,312,108,3,4,175,1275,2429,1982,1075,517,277,73,1,112,127,192,308,431,723,1193,2400,2111,211,139,675,1108,1629,2069,1511,518,129,30,0,0,132,183,331,2168,2634,1762,489,105,4,0,104,237,257,1966,2999,1690,459,92,4,79,199,556,1756,2094,1700,878,416,119,11,51,82,184,348,523,987,2005,3070,556,2,36,67,133,199,335,715,1534,2916,1809,64,241,2005,2938,1534,668,276,119,23,4,0,0,0,5,107,638,1925,2249,1624,1012,248
37,37,0,213,1234,2375,2435,2555,2442,831,142,0,0,69,459,1899,2486,2954,2926,1236,198,0,1,274,977,2672,2688,2742,1971,798,104,0,92,227,331,512,812,1423,2604,3708,2245,273,3,483,1229,2747,3884,2742,907,193,35,4,40,660,1617,1790,1861,2539,2518,1062,139,1,42,461,2349,1228,1797,2656,2599,977,117,1,0,158,566,1624,2718,3232,2649,1102,168,10,0,10,77,201,679,1951,4044,4555,709,1,45,170,243,671,1499,2115,2441,3219,1578,246,294,1660,4198,3263,1770,718,266,47,11,0,1,4,28,107,957,3199,3497,2112,1901,421
38,38,220,2516,3893,4177,2645,1201,863,308,29,0,261,2127,1860,3723,3114,2527,1479,652,109,0,59,2126,3148,4323,2945,1807,911,446,87,0,1037,1118,515,633,945,1623,2772,3986,2628,595,86,1046,2502,3699,3831,2696,1466,482,44,0,2,303,1303,3478,3301,2643,3284,1322,216,0,4,301,1287,3485,3065,2984,3296,1229,200,1,26,360,1973,3199,3382,3178,2276,1204,253,1,1274,1147,664,723,1335,2281,4121,3102,1205,0,29,82,143,296,611,1453,3097,6090,4024,27,67,2666,5198,3633,2220,1196,567,247,58,0,0,56,386,1350,2699,4062,4469,2399,309,122
39,39,0,99,342,223,257,703,2032,2280,159,0,0,152,196,343,519,1973,2219,637,56,0,0,156,356,664,1383,2077,1086,363,10,0,230,400,440,701,1581,1604,673,316,135,15,6,173,511,1153,1912,1350,553,366,71,0,0,212,575,2369,1611,755,354,211,8,0,0,185,976,2034,1603,641,422,227,7,0,0,87,295,585,1103,1655,1529,631,209,1,56,261,257,265,519,1398,2354,956,29,0,6,116,257,813,1517,1778,983,395,227,3,0,165,658,1634,1813,917,477,323,96,12,3,30,194,263,348,693,1708,2061,703,92
40,40,0,0,1,13,25,73,277,3348,1597,0,0,0,2,7,63,1373,2815,1041,33,0,0,0,10,212,966,1926,1692,525,3,0,1158,1596,1187,629,460,234,66,4,0,0,1,64,335,1065,1906,1497,439,26,1,0,0,298,300,2270,1772,650,43,1,0,0,0,251,514,2087,1871,545,65,1,0,0,0,0,11,82,369,1141,2066,1534,131,0,28,366,1088,1115,1127,841,501,236,32,0,21,925,1961,1370,587,338,111,21,0,0,0,5,60,337,883,1444,1416,840,306,43,0,0,2,3,44,287,1433,2342,1129,94
41,41,0,51,68,193,393,1879,5779,6801,1570,8,0,26,141,208,902,3802,7818,3323,515,7,0,49,346,1123,2990,5745,4647,1621,217,4,443,1505,2540,2930,2673,2315,2303,1525,497,11,6,644,1940,3861,5176,3886,980,196,49,4,8,2610,3924,5967,2360,835,726,280,30,2,9,1956,5088,5525,2280,774,776,301,32,1,2,94,471,955,2249,4536,5615,2579,221,20,10,146,597,1628,3269,4193,3513,2696,685,5,172,508,1764,3833,4111,3260,2087,851,156,0,81,1110,2503,3367,4340,3501,1489,291,58,2,2,13,20,72,245,1038,3551,6308,4775,718
42,42,0,0,0,11,91,968,4729,3937,1211,14,0,0,7,38,178,804,3347,5118,1458,11,0,0,15,175,513,1809,4294,3653,498,4,398,1070,980,849,981,1390,2041,1990,1228,34,2,430,1134,2268,2777,2799,1121,363,61,6,5,4180,3887,1823,391,357,202,53,61,2,5,3066,5797,1016,420,304,233,59,59,2,0,9,168,366,795,1710,2774,4297,811,31,0,12,117,302,775,1951,2973,3619,1209,3,13,1082,2211,2220,2350,1781,1032,250,22,0,69,1145,2161,2237,2078,1617,1082,472,88,12,0,1,7,22,99,509,1489,3560,4492,782
43,43,0,0,26,48,336,1992,5067,9826,6418,542,0,16,66,163,1017,2322,4685,10646,5127,213,0,66,568,1366,1749,2741,6994,7871,2787,113,1229,2877,2172,2009,1781,1938,2021,2948,5564,1716,68,569,1225,3883,6612,4952,3452,2189,1127,178,0,1327,1079,961,2967,6784,6569,3216,1141,211,0,992,1683,672,2598,6497,7175,3348,1081,209,42,120,671,1309,1783,3183,6409,7103,3056,579,39,49,189,437,943,2267,4267,6771,9075,218,148,4029,5776,3660,2535,2024,2032,2235,1783,33,212,1977,3366,4033,5093,4988,3013,1231,319,23,0,0,10,253,1299,3262,4982,5162,8173,1114
44,44,0,0,1,32,78,529,2943,5332,3001,174,0,0,4,4,96,879,3909,4623,2507,68,0,0,104,424,1070,2079,3685,3332,1359,37,56,155,243,328,577,962,1688,3153,3481,1447,1,43,225,1015,2982,3613,2308,1344,504,55,0,710,941,548,3247,4018,1925,594,105,2,0,398,1390,400,2685,4589,1993,543,91,1,1,3,86,474,1020,2344,3519,3020,1427,196,0,1,21,34,76,282,1062,4168,6362,84,12,249,1108,2057,2465,2256,1833,1326,668,116,35,881,2612,3787,2644,1339,565,184,41,2,0,6,20,155,570,1713,3597,3900,2024,105
45,45,0,0,1,3,12,218,1154,2603,2730,54,0,0,2,2,34,172,1268,3188,2102,7,0,0,1,22,124,559,2105,3211,751,2,200,764,790,695,715,850,1114,1112,516,19,2,48,360,1149,1714,1775,1092,522,105,8,0,402,2037,1118,647,1194,1047,296,34,0,0,75,2820,666,568,1254,1103,262,27,0,0,1,15,104,303,1034,1725,2568,997,28,0,1,46,147,364,1069,1730,2430,985,3,3,863,2303,1852,1060,460,163,59,12,0,4,151,703,1235,1676,1717,963,298,27,1,0,0,0,6,45,259,1019,2675,2490,281
46,46,0,0,0,64,109,877,4770,4684,4604,540,0,0,3,28,173,922,3732,5395,5168,227,0,2,155,1067,1291,1705,3050,5759,2508,111,59,148,234,258,395,612,1251,2474,5379,4838,11,38,338,1400,2950,4540,3412,2062,755,142,0,3393,5092,3593,1199,1133,754,370,112,2,0,1782,7978,2324,1282,880,864,430,107,1,1,6,387,1094,1349,2369,3243,4511,2235,453,7,8,12,35,135,679,1283,3161,10089,239,81,485,1299,2410,2960,2359,1871,1939,2090,154,49,2990,3914,3647,2618,1324,640,319,124,23,0,0,9,116,765,2642,4514,4214,3081,307
47,47,0,22,48,44,84,478,2707,3539,3117,190,0,3,20,19,85,380,2635,4181,2845,61,0,7,48,529,1016,1682,2689,3075,1154,29,23,112,112,126,185,381,914,2141,4153,2082,0,94,508,1164,1925,3051,2003,1121,327,36,0,2154,3336,2537,1058,714,288,106,34,2,0,1191,5081,1738,1123,593,350,120,31,2,0,7,372,1162,1554,2063,1982,1989,960,140,9,5,23,81,213,373,682,2168,6588,87,4,166,609,1217,1884,1994,1745,1532,1061,17,20,1988,3060,2325,1546,776,357,128,27,2,1,6,10,25,219,1249,2811,3354,2137,417
