,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
147,147,0,0,0,0,5,30,351,2388,7117,952,0,0,0,0,5,26,257,2235,8310,10,0,0,6,38,129,429,1877,6617,1747,0,11,31,64,71,80,131,314,1078,7007,2056,0,16,90,169,433,1186,4312,4052,584,1,0,0,38,559,1561,2062,3711,2419,489,4,0,0,60,561,1324,2184,3984,2242,484,4,0,30,88,140,339,736,2244,5199,2048,19,0,0,0,5,14,61,197,2183,8382,1,24,85,277,1074,2524,3793,2610,432,24,0,12,244,1590,3686,3098,1491,542,163,17,0,0,0,10,86,424,1712,3817,3640,1031,123
148,148,0,0,0,0,0,0,67,1797,9182,1144,0,0,0,0,0,1,34,2087,10012,56,0,0,0,4,38,584,3146,7082,1332,4,0,4,3,10,18,48,292,2225,8541,1049,1,6,33,221,1276,2550,4424,3251,422,6,0,5,395,2403,3530,3069,2365,407,16,0,0,2,417,2591,2922,3489,2382,370,17,0,0,8,18,212,972,2157,3970,4061,779,13,0,0,1,0,2,18,318,4909,6934,8,0,63,278,982,2908,4695,2940,321,3,0,3,403,2722,3966,3270,1344,362,106,14,0,0,0,1,22,102,517,2459,6079,2952,58
149,149,0,0,0,0,0,23,296,2168,18265,2372,0,0,0,0,1,17,298,5356,17314,138,0,0,0,15,313,2179,6278,12055,2276,8,111,166,169,219,268,349,801,7269,13210,562,7,25,80,398,1484,5080,8482,6158,1396,14,0,163,526,6559,9108,4922,1676,167,3,0,0,152,707,6822,8352,4940,1971,178,2,0,1,4,35,290,1090,3329,7137,8361,2814,63,0,0,2,40,129,350,1018,8816,12764,5,222,390,543,2017,5822,8984,4700,445,1,0,1,118,2455,7408,7472,3715,1370,425,118,42,0,0,56,426,1201,2664,5692,8582,4202,301
150,150,0,0,0,0,2,221,3594,6626,5821,1015,0,0,0,1,174,877,3413,5711,6973,130,0,0,59,755,2893,3201,4458,4391,1508,14,38,143,221,406,2137,4293,4750,3670,1540,81,0,16,360,2338,4153,4082,3543,2220,535,32,0,0,151,6565,6335,3209,841,167,11,0,0,0,487,5837,6993,2572,1165,216,9,0,0,12,371,1420,2840,3527,3915,3539,1562,93,0,7,285,1265,1559,3077,3631,4841,2596,18,88,438,1133,2501,4498,5577,2721,321,2,0,0,64,1946,5369,4891,2893,1418,485,160,53,0,0,12,143,435,1252,3196,6796,5176,269
151,151,0,513,1171,788,434,746,3515,5986,2719,541,49,427,1911,624,376,974,2973,6091,2796,192,124,2345,663,645,1790,2846,4865,2339,772,24,531,707,1501,2115,3778,4149,2983,629,20,0,1978,980,960,1578,2932,3834,2944,981,222,4,0,4181,2977,5559,2812,626,215,40,3,0,0,3701,4547,4143,3203,519,244,53,3,0,2201,861,1065,1296,2151,2847,3182,2231,550,29,228,1040,1236,1460,1622,3983,3713,2558,569,4,524,446,1233,3606,3764,2308,1462,1027,1993,50,1753,1019,1400,2711,3458,3139,1826,789,263,55,0,7,48,167,499,1216,3290,4727,3451,3008
152,152,0,0,9,53,119,265,1486,9761,8670,810,0,9,180,106,123,500,2803,7525,9887,40,0,248,119,235,868,3935,8004,6339,1425,0,8,165,382,949,2024,2947,4942,5887,3781,88,220,138,232,1192,4280,6765,5594,2159,578,15,0,491,1597,10721,6646,1425,263,30,0,0,0,360,2680,10336,5984,1474,315,24,0,0,238,110,237,989,2869,4867,6091,4311,1405,56,5,73,116,233,471,1963,6199,9583,2530,0,10,439,1419,3253,6280,6753,2396,375,246,2,225,236,2628,6644,5497,3383,1797,598,118,47,0,5,54,198,495,1597,4028,7910,6368,518
153,153,0,0,34,183,902,919,1742,10547,14932,5820,0,352,1452,1057,1176,1971,5979,12163,9588,1341,0,2530,2001,1108,1575,4019,8389,11219,3916,322,876,2974,4072,5595,6423,6449,6486,2013,187,4,3114,2112,3313,4116,3857,4783,5085,5853,2704,142,0,13565,4547,6965,4354,3390,1800,448,10,0,0,12151,7585,5340,4681,2615,2162,535,10,0,3414,1781,3338,3531,3736,4329,5892,5750,2880,428,188,1607,2111,1622,1896,3515,9400,11428,3165,147,1563,2689,7531,8725,5694,3036,1955,1947,1926,13,2269,2208,3476,5564,4287,4544,5524,4808,1883,516,27,663,2289,2570,2059,2405,3572,5037,6431,10026
154,154,0,0,0,3,8,24,494,10050,14747,851,0,0,0,0,9,340,3670,13661,8209,288,0,0,11,100,440,3304,8662,10541,3025,94,104,157,217,580,1846,4576,11788,6266,632,11,16,49,94,666,1875,3219,5908,9860,4259,231,0,115,1698,9592,5819,6656,2138,159,0,0,0,70,3357,7789,6524,5113,3124,200,0,0,0,9,54,319,1853,3479,5530,9300,5183,450,0,12,41,93,409,1447,7123,12873,4122,57,329,464,2940,8485,9119,4071,702,63,4,0,0,37,864,1910,2766,4898,8612,5649,1197,244,1,373,2957,4821,4370,4163,3276,2779,3043,394
155,155,0,0,0,0,0,2,121,3068,17722,6250,0,0,0,0,3,125,1244,5767,19659,365,0,0,1,49,423,1724,3906,10736,10268,56,32,62,85,222,593,1528,5867,11331,7269,174,3,20,62,270,1074,2834,6016,10265,6076,543,0,39,1222,10649,8427,5817,882,110,17,0,0,14,2577,8924,9323,4756,1410,143,16,0,2,11,44,201,746,1608,3869,9974,9618,1090,0,1,4,3,67,377,2850,10397,13355,109,190,1122,4891,8734,7499,3564,1067,95,1,0,4,40,568,2551,4996,6974,6725,3769,1168,368,1,110,700,2046,3585,5618,7094,5991,1840,178
156,156,0,0,3,6,29,244,1712,4685,11759,2215,0,1,3,30,152,824,2636,6411,10312,284,0,5,92,353,937,2671,5097,7794,3618,86,105,98,103,201,655,1508,4075,10054,3836,18,36,106,239,579,1158,3176,6998,6365,1878,118,0,79,1358,2721,2807,4757,5659,2722,511,39,0,10,2126,1932,2757,4180,6060,3076,474,38,17,73,232,463,898,2122,5004,8164,3438,242,24,20,50,158,484,1036,3406,9509,5870,96,197,607,2282,4050,5302,4514,2954,730,17,0,11,159,958,3252,5744,5459,3008,1496,479,87,0,9,157,820,2287,4391,6263,4991,1505,230
157,157,0,0,4,2,6,78,720,2178,6731,1705,0,1,1,30,253,664,930,2851,6606,88,0,20,341,530,639,911,1923,4626,2424,10,43,192,245,357,805,1526,3814,3885,550,7,1,155,392,596,1113,2050,3087,2898,1090,42,0,141,2263,4157,2761,1705,340,43,14,0,2,33,3253,3348,2705,1623,423,32,5,0,0,156,463,540,834,1373,2693,3688,1604,73,0,2,75,202,694,843,2478,4683,2431,16,128,787,1826,2943,2635,1570,914,490,131,0,11,265,746,1629,2317,2539,2334,1230,318,35,0,2,34,198,690,1727,3056,3510,2111,96
158,158,0,2,15,30,107,487,4447,8233,6543,808,0,0,8,64,169,1182,5629,8840,4600,180,0,6,92,603,3168,5886,5845,3928,1111,33,85,70,103,133,214,534,1762,7714,9678,379,32,125,581,2132,4416,6353,4592,1950,459,32,0,29,4746,5623,5597,2676,1089,718,172,22,0,15,4584,5729,5930,2216,1250,772,157,19,5,71,375,1631,3520,5640,5220,3243,882,85,6,12,21,61,181,1019,5270,11126,2943,33,88,270,646,1304,2534,4055,6165,5248,362,0,36,2620,5991,5774,3404,1658,749,299,100,41,0,6,67,297,791,2103,4878,7364,4877,289
159,159,0,0,0,5,19,31,94,691,6275,2756,0,0,0,3,8,32,89,1054,8397,288,0,0,28,40,150,708,1896,4539,2471,39,77,163,249,378,437,569,827,2270,4517,384,3,50,129,564,1143,1636,2723,2840,768,15,0,1,219,1553,4008,2673,1286,130,1,0,0,0,217,1828,3520,2746,1447,112,1,0,0,40,96,383,852,1248,2043,3432,1679,98,0,0,1,6,66,410,1037,2710,5616,25,304,517,1054,1714,2403,2416,1243,201,19,0,4,161,1028,2381,3084,1821,824,353,156,59,0,0,1,40,262,718,2102,3073,3054,621
160,160,0,0,0,1,1,2,72,1251,6641,1382,0,0,0,0,1,2,34,595,8534,184,0,0,2,7,16,46,444,4910,3911,14,7,20,17,13,33,96,210,1024,6688,1242,2,18,9,41,117,529,2291,4469,1808,66,0,2,113,1386,3199,3248,1241,160,1,0,0,3,172,1333,3116,2945,1575,205,1,0,1,10,10,35,105,373,1395,4457,2839,125,0,0,2,3,0,5,79,882,8316,63,31,153,754,1923,3194,2712,547,28,8,0,3,36,363,1892,3390,2211,1002,365,82,6,0,0,4,74,593,2088,3423,2431,683,54
161,161,0,0,0,0,43,358,1271,4469,4206,125,0,0,0,0,56,319,785,3457,5835,20,0,0,30,323,508,920,2911,4562,1217,1,130,354,396,380,381,503,625,1758,5420,525,10,110,235,492,1440,2419,3536,2075,155,0,0,0,222,2441,2024,2143,1765,1318,510,49,0,0,318,2394,1952,1924,1959,1385,493,47,0,36,205,476,1142,2029,2898,2993,683,10,3,28,77,187,307,377,718,3977,4796,2,50,165,533,1619,2614,2970,2224,296,1,0,1,302,2107,2958,2684,1402,703,265,45,5,0,0,0,5,118,836,2640,4599,1990,284
162,162,0,0,0,4,6,68,345,2510,5580,508,0,0,1,2,7,46,308,2326,6198,133,0,1,7,40,87,187,901,5107,2655,36,33,43,49,66,92,168,397,1812,6152,209,4,15,46,72,312,904,3183,3651,780,54,0,0,116,1601,2386,1902,1710,974,307,25,0,2,202,1615,2233,1835,1863,965,282,24,0,10,23,69,242,605,2026,4322,1657,67,1,9,14,19,34,69,152,1832,6822,69,29,167,818,2008,3169,2113,592,98,27,0,3,97,581,2066,2989,1905,1008,306,63,3,0,0,8,78,579,2175,3345,2172,597,67
163,163,0,0,2,6,23,401,1859,4524,7019,577,0,0,1,6,10,252,1569,5684,6713,176,0,1,7,40,195,901,3194,7375,2657,41,57,60,68,95,170,377,1003,4359,8030,192,16,29,27,57,185,879,4671,6801,1669,77,0,0,12,699,1506,2272,3974,4498,1306,144,0,0,52,691,1378,2069,4231,4606,1246,138,3,10,19,37,130,485,2418,7537,3615,157,10,17,24,31,64,124,631,4480,8920,110,56,224,921,2421,4693,4275,1528,277,16,0,2,21,265,1959,5011,4097,1942,828,253,33,0,7,240,1201,2893,5005,3859,989,142,75
164,164,0,0,0,0,23,807,3010,4051,4529,486,0,0,2,21,45,641,2530,5074,4480,113,0,1,39,156,420,1971,4073,4160,2055,31,171,205,180,133,173,367,1142,4223,5695,617,16,28,93,251,424,1439,4102,5009,1499,45,0,9,74,276,665,1444,3792,4813,1668,165,0,4,92,266,643,1119,3819,5234,1579,150,5,11,43,95,236,912,2842,5598,3051,113,11,22,30,84,142,250,1008,4637,6678,44,165,491,684,1482,2931,3416,2523,1128,86,0,1,75,717,2118,3538,3528,2054,720,134,21,0,10,382,1601,3175,3684,2306,957,633,158
165,165,0,0,18,72,255,1044,3267,11261,4465,56,0,0,13,122,203,539,5221,10175,4125,40,0,21,150,270,567,2702,7318,7931,1456,23,183,486,1160,1446,1952,3042,4754,5929,1474,12,28,59,100,527,1822,4333,7932,4953,656,28,0,0,1,15,177,1222,2231,6954,8512,1326,0,1,3,20,194,1009,2382,7370,8186,1273,4,17,67,159,531,1889,5160,9182,3340,89,13,76,83,169,548,1577,4484,9460,4011,17,141,455,2540,5530,7009,3762,802,161,38,0,0,16,293,2002,5519,6409,3871,1759,505,64,1,27,268,959,2610,5552,6260,3712,904,145
166,166,0,0,11,250,773,1439,4580,10487,4945,54,0,19,230,532,1081,2182,8464,6675,3338,18,0,104,287,562,1412,4636,6993,6221,2315,9,404,478,822,1365,2058,3479,4980,6433,2510,10,183,142,161,380,1208,3263,6295,7058,3434,415,0,2,29,102,236,979,2791,7018,8240,3142,0,0,31,98,257,690,2823,7615,8141,2884,107,114,141,184,456,1512,3993,8898,6739,395,196,172,292,363,753,1943,5173,8893,4738,16,103,1136,2417,4254,5807,5449,2779,551,43,0,53,115,391,1605,4342,5402,4498,3198,1804,1131,1372,1895,1689,2462,4436,4874,3307,1692,524,288
167,167,0,141,1344,2783,6823,8065,2658,466,27,1,14,370,1441,3605,6758,6245,2989,767,116,3,189,546,1184,2749,5486,6817,3859,1267,207,4,1279,1486,2033,2278,2352,2756,3401,4676,2043,4,915,287,286,509,1630,5038,5108,5137,3119,279,0,663,850,982,1630,3073,6696,5939,2475,0,0,607,903,1064,1325,3300,7188,5661,2259,1,776,282,299,383,780,2283,6343,7255,3714,193,1052,619,933,1254,1951,4611,7511,4110,267,0,656,276,1182,2442,4010,4973,5001,3359,408,1,536,336,550,1554,3554,5131,4750,3037,1559,1301,3214,5108,3244,2217,2454,2815,1409,535,296,1016
168,168,0,34,134,200,1391,5121,7408,4186,486,33,21,69,123,211,431,1922,6022,8262,1901,31,53,69,142,195,597,2158,7046,7274,1438,21,284,648,956,948,1580,2892,4855,5887,938,5,110,64,77,173,451,2198,6316,8005,1565,34,0,3,17,57,31,139,504,2031,8621,7590,0,2,42,31,31,118,529,2159,8621,7460,71,29,69,117,166,824,2961,8840,5792,124,115,103,198,337,953,2215,4729,8380,1948,15,160,968,2504,4902,5712,3419,1055,197,68,8,30,60,92,593,3041,6057,4668,2271,1468,713,2,163,1766,4745,5581,4181,1832,340,193,190
169,169,0,29,193,352,1014,2984,5103,2762,269,66,15,70,136,197,430,1449,4125,5364,964,22,30,79,109,249,822,2196,4279,4253,747,8,191,223,713,844,1185,1925,3353,3678,650,10,126,55,60,94,202,740,3585,6056,1766,88,0,2,20,72,95,142,592,2230,5210,4409,0,1,33,60,91,119,623,2305,5205,4335,91,54,72,95,157,454,1623,5882,4185,159,137,69,121,186,515,1422,3478,5587,1251,6,52,572,1803,2424,3336,2837,1501,235,11,1,38,52,139,445,1472,2911,3212,2308,1517,678,230,818,1569,3799,3621,1774,538,185,87,151
170,170,0,25,600,1619,2589,7879,5594,1581,234,48,0,22,113,653,2087,6379,5704,4075,1091,45,2,31,138,484,2118,5929,7088,3667,673,39,330,1309,1323,1425,2388,3883,5177,3487,833,14,31,63,85,309,2000,5746,7144,3710,1013,68,0,0,3,418,774,1457,2075,4015,5900,5527,0,1,16,402,817,1228,2202,4276,5837,5390,11,24,78,188,804,3587,6944,5935,2427,171,46,114,371,981,2221,3908,6406,5308,787,27,113,880,2046,3758,5380,4994,2465,472,58,3,4,86,513,1872,3970,5669,4377,1996,1028,654,29,239,1848,3963,5100,4603,3132,946,198,111
171,171,0,52,733,870,869,2450,2713,1876,4052,53,1,381,994,469,579,1035,2545,5355,2288,21,0,205,1062,634,764,2077,5290,3038,585,13,801,1596,815,719,794,1335,2594,3888,1086,40,91,135,259,395,1166,3502,4152,2193,1313,462,0,611,1061,2984,2663,1852,2134,1926,432,5,0,561,1210,2938,2649,1554,2365,1980,406,5,39,156,304,372,845,2659,4188,3056,1590,459,387,1096,736,532,731,1291,3035,4917,932,11,116,264,1526,2151,3529,3950,1844,266,22,0,21,55,589,2315,3127,2031,1438,1185,966,1941,974,1330,1087,940,1059,1995,2873,2510,706,194
172,172,0,0,2,9,125,2207,4975,6855,4035,425,0,0,7,71,258,1807,4799,7962,3571,158,0,5,67,325,1312,4719,7227,4059,830,89,285,136,103,123,266,657,2145,6456,7617,845,107,81,105,373,1452,4887,6890,4005,654,79,0,72,424,540,2025,4587,4542,4179,1755,509,0,57,459,493,2250,3600,4923,4700,1684,467,33,61,74,307,1111,3540,5943,5755,1642,167,71,56,57,72,147,371,2026,10805,4963,65,352,283,528,1277,2681,4533,5843,2866,268,2,10,439,3493,4734,4212,3118,1630,687,212,98,1,18,428,1671,3117,4031,4630,3567,848,322
173,173,0,1,10,33,129,659,3811,8255,3302,364,0,3,12,37,97,387,2368,9481,4116,63,0,20,81,386,2493,6428,4846,1932,365,13,56,45,83,138,316,484,1112,4847,9225,258,33,212,709,3174,5847,4020,1851,586,122,10,0,435,12216,3866,47,0,0,0,0,0,0,325,11842,4357,40,0,0,0,0,0,21,135,578,2688,4966,4414,2465,1030,245,22,16,15,19,27,151,614,2930,10544,2237,11,59,78,240,614,1307,2924,6190,4957,187,8,35,3883,7395,2860,1369,603,270,109,29,11,0,0,1,0,24,135,1233,5729,8944,498
174,174,0,0,3,11,30,106,833,3606,3788,660,0,0,2,7,28,92,773,4295,3693,147,0,4,17,112,889,2483,2804,2103,585,40,235,89,76,78,115,176,417,1257,5547,1047,146,88,111,438,2038,3287,2040,720,146,23,0,540,4649,3359,383,66,25,15,0,0,0,413,4669,3489,348,73,26,19,0,0,60,89,111,546,1902,2868,2099,1008,277,77,67,49,42,39,60,94,529,5242,2887,28,311,211,238,424,785,1674,2351,2834,209,0,41,1142,4007,1961,889,472,265,123,87,50,0,0,1,12,44,240,1323,4580,2377,460
175,175,0,5,31,66,122,348,3669,10179,8009,756,0,3,20,74,142,238,1398,10168,10755,387,0,34,98,151,609,3716,7311,8647,2543,76,485,576,570,699,1161,2011,3899,6755,6789,240,200,270,681,3343,6897,6096,2777,1135,1119,667,0,4379,11243,5222,1570,586,175,10,0,0,0,3520,12543,4970,1401,505,232,14,0,0,76,165,826,2543,5193,6245,4222,1812,1384,719,68,76,149,193,408,1351,4046,12811,4028,55,549,1326,2365,4054,5421,3762,3908,1678,105,17,54,2672,7191,5221,2954,1689,967,566,506,1365,208,693,422,342,303,466,1156,5548,12493,1554
176,176,0,0,0,6,22,214,2373,8132,5857,493,0,0,0,12,35,233,1253,8536,6914,114,0,5,38,217,815,3103,6341,5712,845,21,148,99,130,251,645,1698,4407,7052,2625,42,45,66,192,928,2908,5292,5398,1998,266,4,0,925,5387,8439,2038,287,17,4,0,0,0,642,7661,6453,2068,246,24,3,0,0,6,50,173,687,2118,4206,5655,3634,546,22,1,24,33,41,193,882,5851,9118,947,7,226,171,734,2359,5256,5312,2236,727,75,1,3,316,2049,5055,5719,2362,1050,425,97,21,0,4,11,76,291,1392,4267,6785,3936,335
177,177,0,0,5,29,86,756,5966,4140,1017,303,0,0,6,38,149,441,5399,5005,1126,138,0,4,151,485,5230,4296,1227,584,307,18,218,139,222,266,345,721,2083,5806,2482,20,101,169,1120,5097,3924,1286,437,130,31,7,0,2847,8898,528,24,5,0,0,0,0,0,2195,9508,568,26,3,2,0,0,0,28,134,811,4133,4699,1622,560,210,79,26,4,30,70,102,456,2689,6323,2472,148,8,323,165,149,294,577,1517,4887,4282,108,0,22,2457,7097,1567,584,269,133,89,61,23,0,0,0,6,21,99,574,2911,7958,733
178,178,0,1,21,44,91,994,5583,2987,494,172,0,1,41,77,147,509,2504,5906,1129,73,0,45,148,204,1622,3050,3177,1915,209,17,192,111,84,79,131,213,1144,6049,2381,3,108,182,594,2336,3533,2480,903,214,31,6,0,403,3080,6269,582,37,11,4,1,0,0,341,4244,5091,659,34,12,5,1,0,41,139,440,1607,2833,2648,1659,846,153,21,14,51,47,83,125,506,2708,6193,649,11,227,117,80,268,1329,3291,3805,1088,170,12,46,1376,5127,2684,779,182,68,59,40,26,0,2,6,29,84,280,948,3645,4847,546
179,179,0,1,15,25,71,900,7494,8691,2482,104,0,1,15,44,110,835,5252,10928,2598,0,0,31,117,793,5287,7668,3923,1779,185,0,6,55,138,180,300,564,1564,6966,9864,146,3,96,844,5151,7674,4062,1550,369,34,0,0,146,12924,6404,304,5,0,0,0,0,0,131,12392,6901,356,3,0,0,0,0,3,65,586,4163,7087,4787,2115,882,94,1,0,1,7,26,154,1262,6190,11120,1023,0,2,28,128,519,1409,3071,7030,7231,356,9,22,4655,9743,3382,1303,466,147,49,10,6,0,0,0,6,44,166,1377,7248,10674,268
180,180,2,0,75,124,494,975,1334,4310,11211,1094,2,369,914,528,508,799,2149,8335,5589,426,0,1452,780,743,1290,3113,5365,5593,1164,119,548,523,985,1073,1587,2453,5622,5604,1224,0,783,1245,888,1975,3674,4542,3878,2228,367,39,0,3874,5806,8311,1327,234,58,7,2,0,0,3287,8716,5840,1505,189,71,10,1,0,1010,1010,972,1523,2868,3291,3872,3838,1087,148,297,1107,734,612,879,1932,6564,6784,645,65,622,568,780,2947,5661,4481,1949,1213,1357,41,614,1269,2645,5220,4775,3002,1273,509,200,112,0,6,56,240,833,1702,2789,5534,6835,1624
181,181,0,498,423,277,185,353,2676,5645,1253,58,101,856,308,168,326,1697,4644,2739,513,16,399,766,329,1255,3529,2802,1341,804,143,0,25,348,546,559,437,563,1419,4232,3212,27,358,636,456,1307,3019,2448,1848,1175,121,0,0,720,6934,3127,537,46,4,0,0,0,0,560,7065,3097,591,47,8,0,0,0,411,546,493,1459,2786,2259,1583,1496,332,3,126,923,300,210,485,1558,4068,3549,149,0,26,127,118,247,767,1257,2945,4627,922,332,251,1275,3902,2399,1607,1186,502,179,57,10,0,41,223,679,1100,1420,2271,3833,1553,248
182,182,0,1511,547,516,903,1712,6368,3311,149,22,587,1200,458,555,1422,4470,4890,1232,212,13,983,1103,956,3186,5083,2737,722,207,58,4,109,728,1008,964,1242,2246,4425,3705,611,1,726,1216,810,2040,4215,3891,1755,343,41,2,0,894,8182,5667,287,9,0,0,0,0,0,681,7990,6024,334,10,0,0,0,0,812,1069,995,2641,4209,3336,1476,426,68,7,763,1166,430,593,1877,3992,4799,1357,60,2,25,78,136,223,553,1970,4965,4891,1616,582,418,1372,3623,4754,3015,1344,392,96,17,8,1,20,121,450,1246,2506,4449,4333,1586,327
183,183,0,0,159,175,181,649,5275,10060,1447,251,0,11,288,210,343,1806,5586,8984,835,134,0,248,379,1727,5749,7712,1856,283,214,29,163,234,407,505,897,2131,5122,7175,1563,0,278,489,1335,6140,7205,2311,328,66,39,6,0,1011,16659,487,29,8,3,0,0,0,0,694,16941,521,31,6,4,0,0,0,262,350,1528,6546,6354,2424,501,128,69,35,29,252,280,401,1283,4615,7975,3239,109,14,207,96,108,261,730,3548,9768,3359,120,0,141,2360,8981,5075,1136,261,96,60,55,32,0,0,1,1,17,121,1084,6164,9564,1245
184,184,0,26,90,1523,2913,4945,2797,486,25,0,0,67,1019,3623,4390,2316,1035,299,56,0,9,3308,5250,2436,1158,437,146,53,8,0,52,143,331,545,1278,2776,4354,2836,477,13,89,2557,3909,3512,1896,633,179,28,2,0,0,55,2844,8135,1675,96,0,0,0,0,0,41,4084,6711,1890,78,1,0,0,0,238,3155,4111,2884,1602,578,167,64,6,0,26,71,327,787,952,3032,4648,2900,62,0,0,12,59,125,230,449,1301,3707,6426,496,535,4958,4622,1886,579,159,56,8,2,0,0,2,25,73,208,718,2149,4334,4703,593
185,185,0,0,6,63,516,4223,5389,1855,593,325,0,11,81,1053,2834,3023,3102,2013,697,156,0,497,2294,2944,3335,2151,856,518,334,41,262,201,247,328,580,1516,4832,4777,227,0,134,547,1507,4690,4348,1220,380,89,41,14,0,493,4779,6628,1046,24,0,0,0,0,0,411,5811,5857,864,27,0,0,0,0,65,661,1428,4224,4179,1443,561,237,127,45,21,38,105,300,735,3077,5633,2920,119,22,357,224,220,238,469,1267,3492,4695,2003,5,63,1700,6912,2919,686,269,157,115,105,44,0,0,11,33,143,723,2634,4424,4408,594
186,186,0,10,92,171,584,3153,2642,416,86,33,3,94,187,1127,1943,1403,934,1292,190,14,36,916,1727,1349,924,740,822,591,78,4,264,120,125,227,425,1142,1974,2195,672,43,239,842,1403,2082,1312,736,436,118,17,2,0,102,877,5007,1120,67,6,8,0,0,0,66,1684,4224,1132,64,9,8,0,0,299,893,1299,1543,1178,755,517,576,119,8,154,90,131,338,434,1231,2418,2216,172,3,42,38,111,273,687,932,1117,2110,1726,151,287,1963,2734,1307,563,229,67,25,6,6,0,3,13,57,156,452,1365,2235,2233,673
187,187,571,1146,927,2985,3427,3472,450,39,40,34,710,1271,2417,5286,2568,653,93,40,36,17,1461,5545,4599,1073,237,88,42,15,26,5,163,304,777,747,1295,2249,2654,2665,2083,154,2135,5402,3212,1549,547,154,59,26,7,0,0,33,1780,7581,3439,230,19,7,2,0,0,16,3158,5831,3895,157,23,9,2,0,2923,4464,3129,1561,709,201,59,22,16,7,896,1917,3408,3451,1646,1222,410,126,13,2,82,7,10,17,47,220,812,2082,6623,3191,4836,5017,1655,948,453,111,27,16,22,6,5,12,47,95,236,538,1293,2551,5690,2624
188,188,0,56,44,212,834,4464,5907,2557,917,115,35,74,272,1424,2102,1995,1878,4845,2418,63,59,1298,1886,1823,1463,1703,2683,3512,651,28,372,425,404,364,734,1416,3309,4874,2801,407,485,1743,2051,2771,2730,2269,2202,786,52,17,0,79,3155,9446,1945,376,63,19,15,8,0,20,5245,7386,1975,346,87,24,15,8,562,1530,1730,1878,2056,1944,1926,2624,825,31,226,209,513,941,951,1599,3423,5642,1583,19,149,255,727,1439,2700,2638,1988,2474,2239,497,1073,3074,4118,3156,1987,1074,453,111,33,27,0,2,20,95,373,954,2247,4687,4861,1867
189,189,6,101,336,863,1231,4939,4401,775,197,149,7,187,990,3227,3932,3652,600,140,203,60,28,1021,6004,4379,967,235,138,101,112,13,438,681,1163,1504,2266,2702,2225,1387,577,55,258,2201,6582,3332,424,111,45,26,19,0,0,48,1278,8222,3245,160,34,11,0,0,7,43,2088,6955,3715,137,43,10,0,0,218,1371,5312,4782,969,171,70,44,39,22,183,618,1875,3373,3038,2519,1149,197,44,2,258,107,79,92,195,695,3083,5896,2485,108,700,3719,5508,2168,535,150,72,71,55,20,4,1,3,7,43,164,1004,4098,6558,1116
190,190,0,2,41,167,1038,4019,3195,1076,1787,134,0,10,83,547,1662,1683,1503,4092,1836,43,2,502,993,1735,677,1287,2601,2865,779,18,102,118,189,322,1075,2062,3883,2410,1111,187,42,426,2202,2843,2060,1699,1342,585,245,15,0,85,1875,7778,1368,282,37,17,13,4,0,101,3338,6212,1485,217,71,18,13,4,23,271,1541,2269,1720,1590,1511,1960,549,25,6,47,51,239,586,1462,3670,4622,761,15,101,166,1036,1818,2450,1744,1270,1653,1073,148,133,1959,3454,2583,1664,790,393,353,104,26,30,53,143,235,291,532,1255,3577,4595,748
191,191,0,2,35,80,632,4331,8393,3642,1725,265,4,12,26,53,114,854,3310,11267,3382,83,5,40,78,277,1335,4452,6836,5371,678,33,190,112,79,120,296,894,3390,10619,3396,9,83,216,966,2083,4120,5053,4759,1681,125,19,0,246,1569,12566,3703,801,162,48,10,0,0,166,3240,10609,4153,642,230,55,10,0,44,101,415,1353,2621,4164,4323,4717,1321,46,33,90,81,121,116,399,3067,13604,1567,27,157,97,317,1767,4891,6824,4093,838,115,6,47,1352,4918,5792,4308,1906,510,163,69,40,0,1,51,209,573,1924,4060,6675,4899,713
192,192,0,3,99,205,1067,2311,2269,828,686,102,0,42,65,44,79,678,1622,4033,977,30,1,60,49,50,156,1485,3239,2342,174,14,114,80,58,93,299,1064,2573,3094,195,0,129,203,411,993,1639,2035,1706,402,47,5,0,8,273,5034,1667,442,110,30,5,1,0,4,867,4296,1847,373,140,37,5,1,96,115,161,440,1010,1777,1838,1817,298,18,53,60,42,94,99,271,1677,4686,580,8,74,54,239,1298,2876,2464,500,48,17,0,111,426,1419,2429,2033,819,228,68,25,12,0,1,24,91,221,690,1552,2720,1781,490
193,193,0,10,353,1500,3231,4346,2320,664,476,522,11,41,510,2224,3687,2354,1716,1797,774,308,30,2370,3637,1771,1185,1250,1471,1100,460,148,649,304,278,360,605,1392,3409,4528,1848,49,356,1142,2883,3133,2721,1651,925,330,202,79,0,249,1882,8233,2305,525,175,41,11,1,0,221,3270,6697,2508,451,209,55,11,0,212,1043,2889,2753,2168,1661,1212,950,328,206,206,188,239,334,562,1554,4483,5235,501,120,632,339,370,692,1276,1273,1167,2257,4749,667,414,3845,3841,2374,1440,625,342,224,202,115,13,63,119,213,458,1119,2597,4300,3576,964
