,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
11,11,965,557,283,217,141,191,154,138,222,719,547,444,301,214,231,173,223,213,512,687,372,316,273,240,239,227,288,338,645,548,1200,313,213,172,179,195,180,198,266,515,1360,448,239,197,253,191,182,197,168,41,2248,621,98,79,39,38,23,4,1,0,2311,567,148,60,45,28,26,4,1,0,750,364,348,342,297,280,314,284,281,68,786,262,253,229,203,258,200,363,537,513,1138,437,262,225,241,243,253,292,284,47,1095,555,427,318,251,195,137,95,70,133,173,124,108,92,120,123,160,195,340,1841
12,12,548,620,556,359,277,192,115,59,83,36,458,556,382,422,357,324,171,82,68,1,293,527,397,405,409,318,266,130,32,1,1300,650,362,199,109,66,35,17,5,1,412,246,277,354,430,406,260,154,67,5,544,1637,163,71,28,15,7,2,0,0,640,1573,191,65,27,9,6,0,0,0,342,225,255,268,293,395,379,363,136,8,719,732,565,304,228,146,97,52,9,1,94,373,382,316,306,329,329,374,231,3,234,165,171,180,255,314,395,366,326,205,100,225,250,274,369,393,359,172,144,325
13,13,1042,953,255,72,50,66,59,51,34,44,793,1084,320,89,59,65,60,57,65,34,374,1048,548,214,122,99,64,63,66,28,580,489,708,408,188,137,57,33,11,15,230,667,419,283,266,231,244,164,94,28,726,1751,99,39,9,2,0,0,0,0,724,1736,113,41,10,2,0,0,0,0,159,588,499,310,251,250,233,175,115,46,697,1144,380,120,85,67,47,40,19,27,58,117,107,65,98,184,409,764,708,116,18,401,434,309,269,301,326,310,132,126,449,295,227,205,260,417,399,195,104,75
14,14,7023,3036,1756,759,650,384,243,198,269,854,5088,2492,1842,1303,1018,877,621,438,651,842,3266,2504,1939,1524,1413,1180,970,836,888,652,6836,2588,1489,970,715,495,496,429,483,671,4473,1731,1223,1310,1544,1441,1342,1107,849,152,7637,6005,614,463,195,153,67,27,10,1,7721,5677,966,350,210,120,89,28,10,1,2863,1831,1454,1198,1391,1611,1561,1799,1255,209,6225,2225,1645,1092,892,690,490,594,719,600,1404,1070,1195,1307,1408,1621,1882,2607,2492,186,1809,2051,1587,1342,1434,1662,1773,1524,954,1036,1904,1374,1288,1230,1268,1279,1184,1109,1380,3156
15,15,2567,1815,735,329,272,145,98,82,99,250,1599,1669,910,534,421,373,261,170,226,229,714,1383,1116,752,598,502,481,347,313,186,2889,1080,777,612,314,216,184,112,86,122,866,663,643,699,628,643,630,621,637,362,3110,2839,197,124,48,33,31,7,3,0,3142,2749,284,88,56,30,32,9,2,0,461,545,678,624,598,627,682,835,907,435,2440,1348,793,483,395,251,197,173,145,167,785,772,639,590,597,617,756,983,606,47,107,323,396,415,525,627,730,742,707,1820,1651,656,583,593,638,581,401,404,383,502
16,16,8108,1275,377,102,39,23,12,7,6,4,6592,1789,781,301,186,180,74,31,17,2,4922,2402,1101,566,410,245,186,100,19,2,5743,1175,660,524,436,373,447,345,222,28,4396,1481,895,620,608,482,515,481,420,55,3200,4254,606,744,358,338,229,160,58,6,3323,3929,1010,546,372,270,259,184,54,6,3391,1879,1247,844,645,559,521,462,390,15,6706,1064,554,402,357,292,272,232,72,2,32,58,97,133,316,564,1133,2291,4057,1272,1166,2118,1526,1304,1294,992,711,537,244,61,1871,1097,855,743,636,696,705,803,1134,1413
17,17,2633,1682,719,169,95,33,7,4,2,3,2010,1477,842,451,320,173,46,19,6,3,1105,1544,879,581,535,333,245,110,13,2,2445,797,448,362,328,310,377,208,64,8,1364,786,515,459,449,386,472,490,399,27,882,2196,467,641,334,431,277,105,14,0,929,1999,770,480,363,338,326,128,14,0,848,866,698,559,482,479,490,537,378,10,2641,773,473,300,400,325,280,136,16,3,11,59,132,319,597,924,1174,1266,808,57,172,552,675,638,843,714,619,578,382,174,1226,628,496,425,362,333,359,396,486,636
18,18,18248,3878,1716,795,903,727,841,1058,1581,11705,12955,4618,2742,1428,1115,1089,1114,1463,3431,11497,8085,5091,3104,2024,1972,1624,1887,2383,4906,10376,17355,3677,2401,1832,1633,1892,2211,1822,1681,6948,17073,4320,2707,2080,2187,1951,2598,2815,3590,2131,27555,8337,1170,1389,817,958,592,439,180,15,27796,7767,1835,1062,870,755,693,494,166,14,9797,5566,3752,2760,2570,2432,2792,3508,4948,3327,15181,3194,1924,1646,1621,1430,1661,2066,3278,9451,16118,3761,1944,1684,1835,2226,2953,4282,5454,1195,11612,3799,2743,2488,2649,2893,3146,3281,3152,5689,8175,2774,2017,1640,1427,1517,1703,1959,3178,17062
19,19,5614,3761,1500,310,171,57,27,15,10,3,3591,3833,2444,1034,335,118,49,35,24,5,2347,3994,2929,1195,513,230,137,89,33,1,2902,1687,1281,1099,1077,1066,1097,776,427,56,2344,2029,1763,1520,1585,958,563,397,277,32,1431,3504,1198,2072,1449,1528,268,17,1,0,1486,3184,1930,1585,1578,1246,433,26,0,0,1602,2288,2291,1711,1495,941,520,375,234,11,4054,2078,1540,1215,1255,636,371,237,81,1,15,57,47,81,177,473,1480,3779,4418,941,572,2174,2633,2470,1779,980,467,216,105,72,1206,958,1062,1360,1496,1389,1349,1127,938,583
20,20,4238,3811,1725,374,279,186,96,82,63,101,3685,3787,1814,752,323,211,117,89,89,88,1994,4418,2262,932,514,314,224,126,99,72,3890,1592,1206,1032,920,822,678,491,232,92,2504,2179,1665,1377,1009,749,565,429,337,141,1460,3858,1722,1724,1087,632,333,93,39,7,1496,3697,2037,1515,1132,574,364,96,38,6,1496,2623,2285,1389,996,765,521,439,301,140,4700,2035,1504,844,799,434,307,174,89,69,150,224,203,306,438,848,1704,3385,3317,380,247,1980,2463,2004,1415,1036,721,502,304,283,1360,958,935,937,1010,1124,1254,1200,1163,1014
21,21,22,622,1717,1192,1686,1778,1309,753,481,13,8,741,1330,1117,1310,2240,1660,851,316,0,10,1358,1863,1804,1554,1258,1001,596,129,0,306,603,656,756,896,1205,1663,1697,1505,286,77,785,1239,2317,2450,1427,838,412,28,0,4,724,966,2062,1873,1815,1607,470,48,4,33,757,1034,1903,1966,1554,1726,554,43,3,44,1138,1921,1820,1716,1417,958,489,70,0,115,590,726,709,1174,1397,2480,2267,115,0,87,391,380,514,659,1027,1463,2159,2549,344,98,2169,2240,1696,1373,1129,623,208,29,8,20,59,268,560,850,1327,2467,2590,1145,287
22,22,25,966,917,782,843,635,313,115,70,10,3,713,923,601,801,741,553,219,120,2,6,1079,952,764,647,539,368,227,94,0,17,160,269,374,505,747,1209,893,470,32,12,451,690,765,896,884,682,256,40,0,0,8,53,858,1009,1305,940,414,87,2,0,1,109,767,1111,1027,1103,468,88,2,35,782,725,681,670,703,600,364,112,4,19,286,487,578,749,669,1061,768,59,0,1,61,141,154,278,493,706,1155,1557,130,21,951,1068,843,782,575,318,103,15,0,0,15,138,461,842,1277,1174,632,133,4
23,23,17086,3996,1079,484,366,332,360,400,666,6090,12303,5421,2183,1075,848,750,619,645,1416,5599,8888,5864,2964,1540,1237,997,1082,1330,2110,4847,11831,3111,1936,1496,1434,1510,1767,1776,1833,4165,13498,4599,2699,1985,1869,1611,1610,1513,1182,293,16195,8305,1782,2023,1015,870,417,215,37,0,16375,7730,2608,1619,1015,742,508,231,31,0,9169,5676,4006,2805,2261,1959,1648,1614,1291,430,12734,3107,1800,1521,1354,1204,1219,1303,1799,4818,6894,1568,1053,1118,1274,1580,2100,3814,8080,3378,9389,5542,4073,3308,2472,2105,1575,1086,669,640,4082,2560,2060,1752,1515,1532,1607,1674,2364,11713
24,24,7294,10604,2303,1035,569,312,225,119,143,4491,4897,12046,2604,1109,880,408,311,223,247,4370,3855,12476,3333,1141,780,423,293,246,339,4209,3070,4720,3749,3397,3059,2432,1651,640,313,4064,6534,6627,6723,3788,1811,899,416,202,93,2,6171,4920,4364,6146,3258,1568,567,94,7,0,6203,4257,5965,5348,2972,1668,602,75,5,0,4473,7631,7155,3914,1836,1042,594,299,143,8,6112,6844,4206,2638,1454,778,310,188,280,4285,3911,1537,376,360,441,688,1304,4308,12161,2009,5761,4706,7915,4843,2342,941,369,166,35,17,296,482,1309,2840,4485,5341,3828,1635,699,6180
25,25,1648,1096,686,499,510,451,603,725,1158,58408,843,836,525,462,465,538,668,981,2760,57706,426,708,561,454,494,657,850,1565,4517,55552,7005,1979,1123,900,846,951,1119,1490,2121,48250,37872,11150,5352,3283,2287,1830,1530,1148,969,363,63614,1605,242,137,110,52,20,4,0,0,63614,1566,278,145,97,56,24,4,0,0,13559,13246,10481,6939,5711,4899,3902,3223,2707,1117,2853,980,668,657,602,570,815,1222,3325,54092,50890,12667,820,424,263,238,182,169,109,22,55487,2382,1402,1197,1246,1229,1059,757,518,507,53,125,183,201,194,259,330,587,1365,62487
26,26,6540,2737,1186,752,486,179,293,178,389,13313,5686,2987,1271,970,696,332,393,275,568,12875,4150,3047,1601,1270,1003,678,596,444,816,12448,7119,2118,988,1033,742,611,580,464,557,11841,15749,3427,1696,1099,1122,948,924,762,312,14,21842,3389,313,277,123,70,27,9,3,0,21970,3179,460,217,120,62,32,10,3,0,9314,4931,3722,2134,1787,1255,1160,1085,628,37,7332,1486,1131,842,781,487,522,421,635,12416,9550,3749,907,1130,1299,1712,2022,2418,2658,608,15886,1574,1267,1283,1387,1495,1224,913,572,452,1330,1275,1041,881,838,854,924,886,1253,16771
27,27,7926,8352,1560,424,142,40,33,17,33,104,5121,7866,3390,1226,557,203,115,37,34,82,2924,7737,4012,2066,969,483,246,94,40,60,5815,3923,1791,2222,1469,1042,1280,823,211,55,3302,3794,3683,2543,2141,1407,1058,568,134,1,6054,10472,884,781,221,120,61,26,12,0,6337,9912,1373,561,232,96,73,39,8,0,1831,2967,4185,3462,2654,1542,1162,620,206,2,7538,3346,3047,1764,1377,760,487,203,34,75,50,84,194,521,1019,1788,3055,5739,5452,729,857,2697,3457,3695,3119,2271,1412,724,287,112,440,1806,2386,2652,2555,2605,2260,1701,1186,1040
28,28,1780,2880,461,91,41,24,20,3,0,1,807,3521,686,148,58,39,34,6,2,0,519,3667,826,161,63,39,20,5,1,0,572,1394,870,874,678,467,324,120,2,0,375,1474,1747,1104,459,122,19,1,0,0,0,939,1226,2329,653,131,21,2,0,0,0,707,1941,1809,696,122,24,2,0,0,212,1150,1942,1267,497,185,43,5,0,0,1460,1794,1108,533,261,81,48,16,0,0,1,22,27,27,56,104,360,1089,3469,146,61,1050,1972,1167,607,296,118,24,5,1,1,73,323,773,1200,1306,870,526,212,17
29,29,344,3421,1516,965,650,245,79,27,5,1,319,3478,1136,710,795,495,224,84,11,1,450,2933,1635,852,703,422,186,66,5,1,597,1735,1053,809,689,806,1008,530,26,0,257,1374,1558,1532,1335,778,352,63,3,1,0,381,729,2330,1367,1357,768,310,11,0,0,304,1255,1845,1466,1082,984,306,11,0,228,1199,1704,1431,1143,914,426,190,17,1,1091,1872,980,785,734,902,727,152,9,1,120,30,45,117,190,463,1185,2595,2408,100,91,374,2192,2299,1425,615,205,45,7,0,0,35,340,957,1761,2141,1335,410,105,169
30,30,240,3492,1090,292,140,75,49,57,54,1,211,2998,1446,389,158,84,69,79,56,0,199,2903,1494,507,181,73,60,61,12,0,948,1181,675,686,635,481,614,239,31,0,386,853,1624,1371,781,287,131,55,2,0,47,3605,498,652,338,271,61,18,0,0,53,3423,819,496,361,238,82,18,0,0,224,378,1570,1662,1015,417,168,52,4,0,1191,1156,1210,881,560,326,128,36,2,0,269,93,59,75,85,294,805,1685,2023,102,150,583,1361,1344,1060,669,249,65,7,2,46,208,403,830,1158,1133,776,327,195,414
31,31,3869,3750,814,335,182,120,68,35,6,1,2283,4608,1262,438,298,171,82,32,6,0,880,4980,1824,800,379,209,81,26,1,0,1195,2481,1563,1298,1033,759,527,223,94,7,688,2374,2443,1826,1138,497,171,41,2,0,95,3903,1927,2013,839,325,64,14,0,0,109,3475,2785,1553,870,290,86,12,0,0,542,2030,2480,1762,1217,712,368,65,4,0,2468,2780,1594,849,441,443,446,157,2,0,1,23,45,79,186,479,1237,3019,3684,427,122,1431,2621,2392,1552,792,228,40,2,0,72,605,1017,1432,1551,1632,1647,905,280,39
32,32,7265,4256,623,366,261,227,82,31,21,0,6283,4561,1161,514,367,133,77,23,13,0,4754,5045,1480,970,481,252,106,43,1,0,2676,2427,1840,1528,1343,1092,901,686,518,121,3205,3443,2036,1447,1137,792,603,378,89,2,978,8077,2482,1262,241,79,11,2,0,0,1037,7345,3474,926,264,67,17,2,0,0,3225,3692,2233,1360,972,819,532,259,40,0,5069,3277,1756,1145,856,503,364,151,11,0,7,32,46,65,172,392,929,2187,6111,3191,1325,3493,3171,2208,1587,877,360,99,12,0,1274,1514,1370,1281,1203,1393,1672,1734,1424,267
33,33,16580,4166,509,123,74,74,62,68,115,2325,12425,5566,2085,861,418,172,94,84,217,2174,8950,5782,2761,1652,1066,817,456,252,284,2076,12080,2922,1514,1179,984,852,919,863,745,2038,9422,3854,2317,1796,1577,1455,1491,1301,810,73,13635,7835,1157,873,345,202,43,6,0,0,13746,7476,1576,704,341,183,63,7,0,0,6995,3911,3351,2472,1929,1608,1564,1410,812,44,13697,2571,1594,1060,891,679,730,521,336,2017,2034,523,353,562,1141,1896,3470,5391,6679,2047,5072,3371,2556,2787,3111,3078,2194,1280,461,186,3606,2679,2276,1932,1636,1541,1467,1496,1995,5468
34,34,2613,1518,843,445,638,456,745,979,1311,20914,2528,1379,969,415,709,393,711,1003,2779,19576,1937,1528,892,747,600,793,759,1402,3502,18302,8666,1502,894,489,629,675,654,790,1158,15005,16781,3797,2018,1304,1161,1040,1146,1070,1225,920,29232,1133,40,34,16,6,1,0,0,0,29271,1075,66,26,17,6,1,0,0,0,9348,4393,3317,2401,1871,1654,1808,1816,2302,1552,5786,1076,675,560,594,424,673,928,2286,17460,24665,2458,702,524,459,440,447,418,306,43,20250,1608,992,827,859,950,967,1050,993,1966,448,349,391,454,477,513,719,873,1432,24806
35,35,406,897,763,5011,5928,3047,780,214,82,0,154,1029,416,1893,7332,4624,1301,331,48,0,222,1024,1203,4225,6949,2750,556,182,17,0,369,372,341,441,995,3038,6990,4215,361,6,215,2152,6426,5814,1571,583,298,66,3,0,0,72,1000,4077,7061,3182,1409,296,30,1,0,38,1714,3338,6530,3747,1485,252,23,1,204,1272,3417,5794,4239,1447,528,208,19,0,253,304,468,876,1827,4953,7597,842,8,0,91,186,217,288,465,1708,6813,5734,1127,499,237,7012,7053,1507,736,388,141,47,7,0,0,2,108,370,700,840,1595,5983,6684,846
36,36,0,1,90,577,2051,3454,1277,274,83,1,0,10,65,102,1235,3655,2280,431,30,0,0,59,85,706,2837,2953,1015,137,16,0,75,95,218,504,1200,2326,2534,816,39,1,69,219,1623,3527,1822,454,82,12,0,0,0,6,16,133,1814,2830,2067,837,105,0,0,5,22,124,1323,3314,2204,730,85,1,34,88,241,1305,2967,2242,768,151,12,0,15,33,71,107,382,2179,4017,977,27,0,16,69,125,351,1236,2647,2648,639,75,2,50,1064,3455,2073,795,303,62,6,0,0,0,0,0,0,10,112,1002,3233,3250,201
37,37,0,1,335,1739,3962,3885,1577,488,240,0,0,1,13,174,2946,5907,2426,668,92,0,0,5,153,1856,5185,3755,1013,244,16,0,142,226,332,792,2271,4227,3485,717,35,0,0,206,2549,5514,3028,770,105,38,17,0,0,78,93,211,962,3404,5031,2126,309,13,0,67,144,207,620,3622,5419,1875,260,13,0,29,289,1892,4818,3657,1334,183,25,0,0,27,78,218,906,4685,5511,792,10,0,23,201,261,430,1320,3907,4888,1113,82,2,14,1167,5158,3665,1437,589,148,28,15,6,0,3,16,29,21,224,1725,6093,3991,125
38,38,28,2474,2355,4528,4099,1822,416,113,17,0,197,2654,1244,2651,5067,3079,836,120,4,0,413,2278,2483,4749,4087,1484,312,45,1,0,902,1234,793,1205,2816,4187,3649,988,78,0,74,1673,3771,6075,3233,711,244,67,4,0,0,48,137,1175,3390,3958,5129,1896,118,1,0,37,235,1075,3077,4059,5562,1717,90,0,88,1688,1990,4237,4703,2437,546,153,10,0,1243,1268,800,1919,3226,4279,2407,702,8,0,17,36,78,173,463,1765,5539,5711,1930,140,17,1050,7244,5092,1697,572,144,30,6,0,0,12,101,477,1200,2523,4255,5772,1377,135
39,39,0,172,368,928,1658,2003,686,214,66,0,0,187,263,587,1233,2536,1016,228,45,0,0,207,522,1108,2045,1703,429,74,7,0,102,287,176,284,744,1639,2263,589,11,0,1,146,1089,2723,1683,363,77,12,1,0,0,103,490,2770,1369,1018,276,59,10,0,0,117,976,2241,1467,897,322,66,9,0,1,119,436,1411,2414,1390,276,44,4,0,33,213,177,227,491,1229,2391,1318,16,0,4,49,78,143,516,1513,2225,1441,126,0,1,283,2911,2044,648,171,32,5,0,0,0,0,12,64,211,497,1027,2903,1325,56
40,40,0,0,219,462,753,565,1781,1473,81,0,0,0,34,219,791,1214,2189,855,32,0,0,37,302,766,1543,1523,1042,120,1,0,55,161,353,697,1139,1530,1015,343,41,0,0,492,1698,2148,906,85,5,0,0,0,0,31,1903,920,1134,931,322,84,9,0,0,10,1980,844,1000,1017,397,77,9,0,0,147,624,1295,1847,1197,219,5,0,0,0,8,27,54,188,1215,2653,1173,16,0,0,69,217,698,1132,1162,1146,729,180,1,13,948,2190,1564,522,92,5,0,0,0,0,0,0,0,1,11,164,1415,3212,531
41,41,0,49,2272,2814,4255,4222,1699,807,621,3,0,2,249,1982,5572,5661,1892,1105,279,0,0,108,2016,4912,5138,2810,1219,523,16,0,431,400,546,1121,2272,4250,4361,2747,614,0,15,1458,6376,6167,2018,547,120,40,1,0,0,4,29,265,5874,6068,2802,1379,316,5,0,3,57,328,5097,6669,3004,1305,275,4,7,948,3307,4213,4462,2591,968,221,25,0,1,124,314,502,1559,5592,7501,1137,12,0,191,423,399,653,1245,2725,4819,4586,1689,12,184,5128,6332,2862,1161,748,283,32,12,0,0,0,18,16,44,161,1013,7038,7823,629
42,42,0,0,572,3132,4648,1612,578,300,117,2,0,0,15,633,4749,4054,926,430,154,0,0,1,910,5024,2880,1359,489,250,48,0,0,16,39,87,287,963,2877,4820,1863,9,0,1452,5842,2362,748,358,144,55,0,0,0,0,0,27,2097,6564,1659,467,145,2,0,0,0,29,1872,6738,1762,424,135,1,0,1396,4301,2488,1387,633,431,267,58,0,0,0,1,10,50,679,5130,4974,117,0,0,46,110,197,326,753,2205,5361,1963,0,469,7156,2247,584,246,139,75,29,16,0,0,5,24,8,6,7,279,2753,7735,144
43,43,0,4,233,1161,3031,5983,9425,3226,1081,111,0,22,72,860,6227,8175,5158,2483,1233,25,0,141,1648,7696,7560,3533,1827,1193,648,9,46,56,82,166,279,819,2275,6296,12363,1873,117,5286,7794,3724,2617,2302,1470,745,186,14,0,49,483,3204,6608,8304,3629,1740,227,11,0,52,807,3077,6706,7240,4264,1898,200,11,91,5316,7012,4047,3081,1875,1296,984,501,52,33,18,36,64,186,789,4329,14849,3933,18,21,187,319,558,832,1592,3835,9575,7153,183,5376,10369,4283,2130,1084,587,311,104,11,0,0,0,0,8,178,1096,3245,4373,12744,2611
44,44,0,0,36,197,885,3693,5646,1120,464,49,0,0,6,261,2726,4473,3012,1104,508,0,0,4,977,4604,3547,1397,757,558,246,0,1,6,12,24,62,174,686,2778,6388,1959,0,3391,3874,1958,1282,815,543,201,22,4,0,0,0,393,2981,5696,2327,617,68,8,0,0,0,329,3213,4614,3191,667,66,10,0,3861,4194,1634,793,546,421,430,201,10,0,0,3,1,16,58,514,8580,2918,0,6,65,143,238,387,638,1345,3871,5311,86,4152,4800,1540,821,434,222,81,33,5,2,0,0,1,3,31,237,905,2212,6703,1998
45,45,0,0,40,353,2136,2249,1470,360,163,4,0,0,2,79,1489,3241,1367,415,182,0,0,0,145,1988,2745,1070,474,270,83,0,0,7,54,101,198,455,1315,2704,1745,196,0,1099,3215,1338,558,316,150,76,22,1,0,0,0,44,934,3987,1393,324,86,7,0,0,0,38,934,3669,1726,319,84,5,0,766,2591,1719,733,381,258,240,83,4,0,0,0,4,28,95,1321,5017,310,0,0,46,157,141,280,614,1535,3029,972,1,682,4046,1221,387,168,105,84,45,33,4,0,1,5,43,27,33,219,1274,4726,447
