,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
114,114,0,0,0,0,0,3,18,265,3383,169706,0,0,0,0,0,3,5,37,2063,171267,0,0,0,1,5,5,26,91,2946,170301,47,39,45,38,64,92,229,1061,38284,133476,28,20,15,21,38,81,139,412,4381,168240,0,1,1,6,78,160,800,17097,64343,90888,0,0,2,11,64,193,966,18587,64000,89551,1,20,22,13,18,47,82,257,2292,170623,8,4,3,1,4,5,5,55,1543,171747,123317,46750,2411,659,173,49,12,4,0,0,5,13,53,138,507,1672,4547,21817,73991,70632,9,120,849,8655,32133,71417,58147,1603,235,207
115,115,0,0,0,2,31,176,351,803,11210,114182,0,0,0,3,18,66,186,427,5014,121041,0,0,1,2,12,48,99,403,7609,118581,136,238,213,253,246,346,365,789,17938,106231,16,25,71,120,207,321,413,752,4325,120505,0,0,5,5,21,46,167,1213,18739,106559,0,0,5,5,17,46,201,1354,20494,104633,6,9,9,44,95,180,311,577,2880,122644,13,21,52,63,109,167,254,389,2908,122779,27284,92275,5988,1008,166,30,3,1,0,0,4,1,10,101,347,1222,5177,23688,76027,20178,11,134,4709,24847,53242,31872,9804,1316,697,123
116,116,0,0,13,43,188,604,1530,6045,27971,11196,0,1,8,27,46,93,314,1250,29957,15894,0,0,0,5,18,36,116,766,28044,18605,21,55,76,131,166,345,634,1678,8609,35875,5,6,14,18,28,68,172,590,10224,36465,0,0,0,3,11,30,186,944,10858,35558,0,1,4,3,19,30,225,946,10823,35539,2,3,11,21,26,53,119,548,8497,38310,2,9,23,32,46,86,140,401,14854,31997,1065,21318,15547,6428,2173,718,281,57,3,0,0,5,21,94,472,2836,9353,12778,12217,9814,1144,11158,14318,11489,5871,2543,665,296,85,21
117,117,102,487,751,1311,2474,4165,5650,5484,2195,227,103,353,580,827,1392,2119,3125,5436,8587,324,33,263,332,482,840,1324,2211,4762,11939,660,247,341,502,671,1086,1701,2372,4048,8740,3138,66,113,123,165,280,531,1210,3253,9321,7784,1,138,184,265,333,560,1287,4012,8361,7705,2,123,223,291,349,560,1401,4162,8074,7661,27,108,155,209,347,656,1311,3394,9988,6651,201,230,322,454,643,1039,1753,4441,12358,1405,45,3104,7553,4549,2788,1909,1398,1129,367,4,3,30,164,461,1102,1961,3242,4606,5686,5591,6895,8375,4016,1858,804,401,270,146,56,25
118,118,0,124,660,747,893,1898,3696,9396,28440,9208,0,197,562,509,597,956,1858,5289,38168,6926,10,56,171,340,555,836,1426,4126,39998,7544,136,210,422,746,988,1653,2975,7944,28481,11507,55,56,66,120,231,400,878,2263,12530,38463,0,18,49,112,377,824,2386,10356,23352,17588,0,6,68,135,333,669,2376,11169,22889,17417,39,59,102,206,372,542,932,1891,13117,37802,86,159,226,334,424,732,1217,3064,36271,12549,162,22375,19834,7002,3083,1616,734,225,31,0,22,33,47,159,397,1054,3392,8759,17301,23898,6597,25717,15979,4399,1242,504,267,140,112,105
119,119,0,30,112,191,184,1029,5707,14634,14932,1353,0,79,131,111,142,262,1093,6455,28695,1204,8,56,44,96,137,235,700,3926,31627,1343,159,161,279,672,1238,2640,4963,9717,15794,2549,98,33,43,53,100,267,662,2168,12974,21774,0,15,63,139,267,948,2688,8763,20102,5187,0,25,90,124,325,695,2767,9402,19828,4916,75,26,30,72,115,228,499,1703,11441,23983,111,41,107,127,159,379,1064,4612,28310,3262,216,13435,17632,4817,1361,519,160,30,2,0,42,43,53,133,272,787,2425,6201,10784,17432,6156,15173,9945,3711,1487,692,423,266,136,183
120,120,0,315,204,111,169,598,3104,9740,16364,1826,2,395,121,58,75,152,484,3432,26246,1466,249,223,72,85,81,121,284,2823,27341,1152,694,81,178,387,868,2572,5410,8880,11336,2025,577,60,43,51,62,113,238,1037,14425,15825,0,0,334,228,76,169,333,1914,14753,14624,0,0,455,100,89,131,335,2151,15064,14106,530,47,53,59,71,105,210,669,10398,20289,604,39,52,39,88,179,623,5414,23478,1915,597,11303,15538,3705,909,241,86,49,3,0,381,101,50,91,212,439,1312,4477,10208,15160,2666,10158,9836,5338,2491,819,233,139,101,650
121,121,0,72,549,1777,1878,2817,4981,7061,5292,403,1,65,223,531,1234,1898,2877,5989,11796,216,1,63,238,510,712,1219,2590,6158,12865,474,356,748,991,1018,1307,2082,3488,6894,7172,774,133,87,83,192,449,1325,3344,5231,8623,5363,0,0,9,71,85,494,1512,6045,10729,5885,0,2,24,63,106,354,1492,6457,10665,5667,81,64,127,238,519,1356,2617,4874,9467,5487,168,89,134,229,637,1412,2488,6094,13010,569,152,4846,8406,5118,2837,1765,1093,541,72,0,38,50,154,553,1565,3035,4492,5623,4285,5034,3924,3330,4541,4227,3713,2774,1362,529,228,202
122,122,0,20,432,840,1648,4240,10621,17376,10879,514,0,4,115,299,628,1588,4483,14244,24826,383,0,9,105,226,370,932,2684,10342,31535,367,161,153,313,731,1377,2996,6788,15262,17726,1063,59,29,34,39,103,278,1169,4429,18658,21772,0,2,17,58,131,487,2938,16052,20717,6168,0,7,27,63,146,372,2763,17055,20281,5856,35,21,28,29,117,335,1056,3911,20821,20217,59,46,47,84,182,662,2093,9302,33156,939,128,6332,21449,10878,4456,1921,876,407,123,0,7,11,44,226,725,1556,3835,8007,12411,19748,14466,17707,8310,3125,1367,794,351,223,124,103
123,123,1,274,999,1221,2314,4476,5655,4476,1600,302,1,252,592,630,1152,2530,4449,6589,4850,273,0,52,200,415,709,1329,3078,7302,8019,214,134,435,754,1113,1566,2663,4182,5899,4233,339,38,24,64,125,235,468,1152,3734,10674,4804,0,46,139,387,947,2298,6265,8682,2531,23,0,37,158,370,874,1970,6677,9001,2208,23,23,19,87,182,292,478,1021,3473,11754,3989,98,234,346,528,768,1439,2693,6308,8604,300,83,1454,7464,6191,3259,1675,797,298,97,0,14,11,95,204,398,838,1907,4410,7310,6131,5865,8860,4018,1432,508,322,157,81,28,47
124,124,0,0,255,733,1632,3835,6319,3436,402,7,0,56,290,451,884,1996,3938,6400,2600,4,2,119,112,220,572,1181,2295,5299,6815,4,346,173,223,416,855,2023,4257,6249,2071,6,184,82,67,109,217,536,1121,2900,7137,4266,0,10,68,110,193,422,2464,9533,3781,38,0,5,89,124,168,378,2829,9670,3321,35,109,81,78,105,212,539,1167,3329,8288,2711,259,98,160,294,399,904,2452,6165,5883,5,117,1141,5784,4553,2820,1461,605,135,3,0,39,32,84,251,576,1031,1870,3054,4237,5445,6770,4262,2006,1286,819,603,383,162,111,217
125,125,0,353,2293,5246,4854,4203,2307,418,68,4,130,161,1030,2639,4371,5021,3868,2132,390,4,194,223,888,1715,1875,2644,4286,5549,2367,5,2120,2488,1500,1350,1479,2298,3676,4054,775,6,478,348,782,1326,2303,2948,2996,3414,3804,1347,0,228,61,89,250,1091,3896,5724,4106,4301,0,209,89,80,260,732,3833,6249,4042,4252,362,132,369,837,1725,2670,4211,4473,4082,885,585,390,1224,2084,2463,4034,4132,3526,1304,4,613,3847,3612,3054,2444,2093,1783,1702,589,9,276,560,977,1268,1544,1941,3108,4236,3257,2579,3621,3220,2297,2103,2145,2223,1954,1074,593,516
126,126,22,906,3889,5883,6778,7124,5731,2754,664,88,626,237,1109,3789,5669,6312,6820,5864,3334,79,656,163,963,2783,3773,4611,6003,7672,6998,217,1111,435,781,1356,2086,4285,8023,11421,4295,46,851,89,103,214,723,2394,4742,7663,10569,6491,0,197,575,577,2079,5097,9175,7548,6106,2485,0,54,744,590,1741,5170,9876,7060,6144,2460,764,90,125,364,1262,2736,4230,7588,11477,5203,968,135,258,529,945,2522,7134,13602,7614,132,818,3393,5424,5314,5193,4431,4277,3818,1168,3,452,249,732,2002,3009,3625,4152,4803,4969,9846,12152,8698,6176,3195,1509,673,307,153,104,872
127,127,0,121,717,1122,2264,5118,6236,6209,2464,204,0,110,536,750,1360,3660,6149,6572,5175,143,0,66,340,678,1031,2037,5375,7735,7091,102,476,1989,3245,3360,3459,3644,3746,3198,1280,58,64,200,269,482,1174,2703,4904,6462,4506,3691,0,8,13,41,130,369,1245,3808,10287,8554,0,23,28,60,132,344,1349,3904,10109,8506,19,97,231,357,692,1673,3788,7377,6326,3895,104,211,434,930,1897,3859,5191,6333,5382,114,154,5831,8981,4674,2233,1255,773,386,157,11,5,133,339,681,1329,2609,4655,5255,3453,5996,4710,2174,2283,3062,4150,3945,2365,935,603,228
128,128,0,0,362,796,2780,6241,10620,7789,1627,17,0,52,390,644,1520,4031,8271,10960,4355,9,0,75,275,341,643,1640,5061,13221,8913,63,1090,3447,3787,4115,4272,4492,4788,3425,811,5,96,94,176,370,933,2308,4473,8926,7571,5285,0,4,13,23,29,82,332,1733,9156,18860,0,3,14,26,22,74,363,1829,9106,18795,43,48,108,249,624,1569,3286,8254,11039,5012,134,207,645,1417,2409,3763,6261,9320,6030,46,153,8996,13526,4646,1566,653,387,273,32,0,15,23,54,125,453,1450,3764,6853,7125,10370,7153,3337,4555,5523,4558,2776,1310,572,282,166
129,129,1,278,1440,3280,6401,8988,5425,1598,138,13,0,148,1559,3747,5834,7906,5816,2023,527,2,8,138,635,2092,4003,5722,7601,6262,1099,2,5687,8162,4651,3249,2450,1896,1074,364,29,0,256,1387,2383,2899,4054,6055,5473,3069,1377,609,0,7,35,74,165,305,750,2672,9424,14130,0,23,48,95,153,282,843,2718,9227,14173,124,134,880,2269,3672,5683,7454,4885,1903,558,795,2462,3680,5093,5634,4423,3055,1806,613,1,346,6542,8660,6375,3507,1419,488,176,46,3,28,85,313,1213,2950,4774,6013,6668,3705,1813,1101,1274,1698,3362,4490,4978,4518,3470,2216,455
130,130,0,1531,4806,7093,10436,13239,10756,4022,633,68,5,1096,3177,4240,6587,9629,13078,11404,3337,31,48,662,1451,2367,3531,5986,10432,17044,11043,20,618,1155,2151,3469,5100,8010,10882,14291,6821,87,294,117,284,517,1076,2145,4538,10362,22614,10637,0,259,517,1193,3022,5142,13830,22091,6474,56,0,231,524,1250,2611,5375,15601,21227,5724,41,226,189,520,761,1314,2464,4759,11377,25196,5778,485,678,1262,2222,3461,5762,9775,17766,11148,25,232,2232,11365,13664,9933,6901,4558,2919,778,2,114,81,468,1098,2023,3499,5735,9232,12408,17926,27797,12734,5657,2574,1378,920,604,405,198,317
131,131,0,181,4745,7679,4273,1534,434,78,9,8,19,56,1521,4204,5470,4676,2210,646,132,7,30,38,312,1792,3231,3940,4437,4145,1009,7,1624,3184,3106,2688,2329,2296,1841,1408,458,7,105,419,810,1060,1701,2515,3437,3793,3973,1128,0,31,20,58,231,1127,2906,5161,4942,4465,0,28,28,51,228,923,3115,5260,4852,4456,61,42,261,905,1586,2656,4155,5036,3666,573,357,876,1536,2854,3338,3825,3241,2245,662,7,154,3047,3790,3621,3373,2444,1710,768,34,0,22,81,401,819,1457,2023,2726,3815,3435,4162,5876,2324,2177,2098,1705,1718,1504,927,478,134
132,132,2,1011,3425,4394,3561,2445,1328,571,457,65,89,1404,3518,5047,3151,1793,1172,609,461,15,114,2621,6742,3855,1773,916,543,461,234,0,306,704,512,967,2483,5001,5157,2055,74,0,100,1523,5148,6472,2368,839,420,274,114,1,0,785,883,1112,7544,4865,1631,401,37,1,1,730,901,1318,6872,5102,1941,370,24,0,152,1482,5584,5475,2220,1003,656,384,275,28,495,741,1612,3156,4412,3773,2287,616,166,1,60,308,307,332,457,863,2299,7022,5559,52,12,3344,8716,2895,985,547,384,272,93,11,0,5,45,172,491,1875,6087,6960,1535,89
133,133,0,5,430,2940,6120,5128,2668,1034,338,8,0,17,622,2056,4855,5720,3544,1484,373,0,0,195,2002,6042,5737,2762,1257,583,93,0,145,211,352,801,1829,3637,4880,5536,1280,0,36,123,1307,5011,6862,4005,1143,175,9,0,0,0,5,30,400,5223,10363,2502,146,2,0,0,4,31,348,4310,11598,2256,122,2,5,168,1586,4693,5823,4001,1675,635,85,0,19,81,347,1129,3122,5563,6442,1931,37,0,95,206,248,450,966,2132,5667,7422,1485,0,2,1132,6786,6172,2978,1027,372,177,24,1,0,5,53,154,711,3199,7311,5999,1115,124
134,134,0,425,883,2276,6262,6942,2313,571,201,31,0,696,702,1282,4305,6521,4684,1313,389,12,0,1066,801,3755,8470,3843,1294,499,174,2,122,151,474,1376,3887,7700,5249,868,77,0,85,816,791,2212,5364,6874,3041,579,142,0,0,896,342,383,1029,6071,9287,1784,112,0,0,778,554,283,1135,5034,10506,1524,90,0,248,849,1067,2474,4163,6010,3708,1079,291,15,48,328,763,1085,2700,6837,6879,1067,197,0,67,133,317,550,1502,5224,8900,2042,1034,135,89,846,1463,4807,7422,3962,982,271,56,6,0,22,116,741,2963,6077,5936,3122,782,145
135,135,0,0,0,19,317,2351,5120,5815,2969,17,0,0,5,64,654,1857,4038,6323,3666,1,0,1,77,925,2498,3591,4164,3728,1624,0,40,71,94,202,612,2410,4980,6430,1745,24,0,4,71,499,1682,3697,4587,4100,1581,387,0,0,0,0,57,4644,5785,4747,1257,118,0,0,0,0,76,3185,6639,5400,1193,115,0,2,84,608,1537,3083,4125,4305,2322,542,0,0,29,129,729,2432,4787,5605,2897,0,31,402,1169,2045,3313,4598,3861,1177,12,0,0,8,464,2466,4665,4580,2610,942,490,383,0,167,636,1395,3016,4940,4627,1557,230,40
136,136,0,0,115,42,169,976,5437,4285,742,17,0,85,49,78,488,2046,4415,4073,547,2,0,136,107,826,2706,3588,3002,1268,150,0,16,24,90,455,1405,3391,3914,1742,744,2,0,74,144,575,2041,3970,3277,1446,247,9,0,0,12,182,690,5620,4323,862,86,8,0,0,87,98,765,4105,5566,1066,90,6,0,84,149,462,1510,2810,3704,2502,548,14,0,21,102,153,1237,3462,4624,1920,264,0,8,95,437,1108,2230,3649,3237,855,158,6,0,121,620,2051,3943,3265,1276,378,95,34,0,23,170,527,1460,2985,4203,2047,356,12
137,137,0,7,163,398,1391,2347,2506,2294,1165,135,0,0,59,265,847,2444,2777,2679,1304,31,0,33,262,1158,2742,2185,2053,1549,423,1,172,101,146,345,820,1968,3693,2847,314,0,41,134,217,449,1480,3402,2940,1395,334,14,0,0,1,17,83,794,4331,4336,782,62,0,0,1,16,86,548,5070,3951,680,54,0,77,256,571,1544,2826,2536,1928,615,53,4,63,176,244,565,1921,3824,2896,713,0,200,167,367,984,1743,2273,2953,1652,67,0,0,84,660,2194,3320,2326,1134,439,181,68,1,26,139,497,1508,3170,3147,1426,313,179
138,138,0,15,168,424,1825,3080,3527,2181,723,55,0,6,94,222,655,2413,4282,3449,874,3,0,82,283,828,2536,3682,2775,1528,284,0,157,108,159,390,808,1452,3281,5041,601,1,40,133,286,675,2399,4826,2843,728,65,3,0,0,1,24,128,503,4518,6184,637,3,0,0,1,30,103,492,5405,5420,541,6,11,112,295,711,2324,3876,2803,1594,263,9,7,63,144,283,665,2064,4724,3761,287,0,143,232,369,992,1487,2622,4320,1694,139,0,1,183,1412,4396,3263,1700,744,245,44,10,0,0,11,86,625,2802,5218,2509,619,128
139,139,0,0,6,16,195,2096,2218,1274,291,4,0,0,5,14,167,1100,2338,1961,515,0,0,8,32,359,1199,1796,1529,998,179,0,3,32,24,49,116,341,968,3193,1374,0,0,4,22,398,1748,2322,1303,261,42,0,0,0,0,0,0,116,3597,2286,101,0,0,0,0,0,0,34,3121,2848,97,0,0,7,55,856,1365,1739,1251,686,139,2,0,1,7,6,39,345,2439,3055,208,0,5,96,261,471,658,1124,1974,1422,89,0,0,158,1975,1930,1184,537,234,71,11,0,0,0,1,24,216,1003,2332,2146,364,14
140,140,0,9,130,338,825,1017,1810,2575,2265,85,0,0,22,75,368,805,1492,3243,3036,13,0,17,96,340,829,1580,2115,2878,1197,2,47,171,153,253,627,1497,2686,3316,304,0,4,35,115,393,1250,2704,3102,1270,178,3,0,0,0,2,15,94,1447,5603,1848,45,0,0,0,2,9,91,1768,5466,1677,41,2,30,104,355,950,1958,2550,2453,615,37,2,10,56,168,517,1290,2367,3741,901,2,105,553,1276,1317,1712,2189,1512,372,18,0,1,40,465,1978,2825,2259,1114,323,47,2,0,0,5,32,321,1534,3534,2787,773,68
141,141,0,0,0,3,10,24,111,1248,4487,547,0,0,0,2,10,10,99,661,5582,66,0,0,5,8,26,88,413,2886,2995,9,45,152,170,224,437,1475,2390,1414,121,2,9,10,30,135,286,649,2042,2498,754,17,0,0,0,0,2,47,454,1966,3453,508,0,0,0,0,3,39,508,2024,3371,485,6,5,13,22,67,179,730,2828,2470,110,4,4,4,12,40,170,906,3820,1454,16,82,1281,2784,1643,475,126,29,10,0,0,6,8,34,122,722,1922,2217,1088,287,24,0,0,3,58,320,1001,1938,1951,977,182
142,142,0,35,230,293,707,1345,3333,6223,3944,134,0,0,53,135,276,500,1558,4992,8693,37,0,31,187,270,652,1667,4209,7654,1569,5,139,82,117,236,427,1328,4939,8460,516,0,37,91,194,315,719,2092,5412,6500,883,1,0,0,0,7,49,122,1294,8985,5687,100,0,0,0,10,39,121,1565,9356,5062,91,7,70,197,294,620,1593,3751,7117,2567,28,14,48,91,148,305,833,2749,9852,2203,1,169,258,1407,4278,4782,3461,1448,405,36,0,1,57,434,1410,3865,5308,3925,1061,146,37,2,24,66,353,1517,4349,6306,2926,536,165
143,143,0,4,45,49,122,399,2083,6055,8070,189,0,0,8,22,44,147,623,4720,11396,56,0,1,19,57,235,799,2568,8754,4574,9,32,129,113,142,272,1346,4536,7667,2762,17,0,32,100,239,564,1450,3532,6732,4341,26,0,0,0,0,10,403,1541,5378,8035,1649,0,0,0,1,18,298,1646,5811,7685,1557,0,10,79,165,383,828,2131,6351,6755,314,2,3,10,44,110,262,1125,7154,8301,5,94,554,3698,5268,4128,2301,835,127,11,0,1,103,431,1258,2439,3657,4746,3269,1011,101,1,48,722,1916,3032,4015,3997,2252,932,101
144,144,0,0,1,5,52,141,759,2691,3952,412,0,0,0,1,16,31,241,1547,5894,283,0,0,3,17,51,178,603,2608,4462,91,0,7,12,14,29,106,574,2952,3751,568,0,0,5,27,56,231,754,2611,3954,375,0,0,0,0,0,48,366,1369,4207,2023,0,0,0,0,1,45,418,1515,4160,1874,0,0,7,31,69,181,527,1802,4367,1029,0,0,0,0,5,13,118,1417,6124,336,17,755,2091,2108,1611,963,379,85,4,0,0,12,108,347,913,1735,2279,1761,705,153,0,13,285,1415,2611,2442,959,241,47,0
145,145,0,0,0,2,13,64,273,2410,11484,948,0,0,0,1,4,81,605,4116,10062,325,0,0,5,19,115,836,2308,4147,7726,38,61,234,285,449,678,2203,3912,5202,2065,105,10,49,168,564,1265,1473,2081,3002,5910,672,0,0,0,0,2,1020,2252,3053,5158,3709,0,0,0,0,2,548,2560,3347,5272,3465,3,20,78,189,736,1163,1806,3198,6140,1861,4,16,80,194,430,788,1530,3875,8138,139,47,3298,5488,2937,1896,1061,402,60,5,0,3,146,691,1255,1611,1823,2403,3704,2833,725,0,86,819,2162,2745,2687,2217,2397,1873,208
146,146,0,0,5,62,207,407,1683,5968,9108,716,0,0,7,48,201,328,543,2883,13809,337,0,7,99,185,261,301,646,2831,13719,107,73,178,265,333,406,731,1599,4559,9061,951,11,28,90,177,296,555,1035,2661,11244,2059,0,0,0,0,11,11,195,779,7692,9468,1,1,1,0,12,15,190,915,7838,9183,10,12,97,157,227,375,717,2419,10251,3891,8,14,56,111,208,266,537,1691,14972,293,103,2408,7816,4505,2031,836,286,132,39,0,7,32,138,333,773,1927,4914,5943,2995,1094,205,1386,3052,4548,4355,2327,1078,644,481,80
147,147,0,0,0,10,51,353,1513,3084,5315,517,0,0,0,9,40,323,701,1791,7850,129,0,3,27,136,281,392,720,2299,6964,21,4,43,64,79,100,140,288,1667,7363,1095,0,38,129,151,222,402,793,2294,6447,367,0,0,0,0,4,277,632,1705,6941,1284,0,0,0,0,3,176,714,1861,6903,1186,0,75,159,177,178,338,664,1692,6513,1047,0,0,3,17,42,104,334,1067,9214,62,27,473,2731,3235,1874,1192,766,455,88,2,28,257,333,579,1011,1952,3441,2680,553,9,3,157,757,2602,3771,2090,671,404,342,46
148,148,0,0,0,0,65,1394,4642,4296,1630,163,0,0,0,1,293,1411,1773,4507,4121,84,0,0,84,740,1034,1006,1978,4498,2838,12,0,1,3,11,33,131,569,3301,7698,443,0,168,560,643,648,746,1586,4096,3609,134,0,0,0,0,18,918,2464,3389,4956,445,0,0,0,0,29,505,2682,3758,4831,385,0,288,701,694,541,723,1482,3309,4205,247,0,0,1,6,103,418,1341,3484,6781,56,0,83,692,1820,2832,2897,2036,1662,168,0,39,1018,1085,1248,2199,2727,2612,1038,212,12,3,173,903,2419,3318,2193,1096,1044,955,86
149,149,0,0,0,6,203,1651,3758,7524,9402,580,0,0,0,17,141,1186,3280,8206,10155,139,0,0,6,84,482,1802,4911,10714,5098,27,30,79,75,106,156,300,975,7061,12422,1920,1,5,6,24,138,699,3421,9532,8652,646,0,0,0,0,10,263,2957,11352,7574,968,0,0,0,1,8,148,2959,12004,7133,871,0,2,2,41,200,830,3331,8036,9841,841,0,1,2,12,31,102,645,6050,16240,41,114,348,1492,4301,5487,5607,4415,1323,37,0,0,6,264,1847,4455,5988,5610,3310,1423,221,99,1516,4072,5851,5440,3670,1723,522,163,68
150,150,0,0,0,0,60,1030,5797,6507,3639,246,0,0,0,8,267,1871,5035,6838,3219,41,0,0,12,395,2684,4517,4705,3508,1455,3,31,55,174,557,1631,4060,4544,3597,2454,176,0,1,19,230,1426,4087,4933,4265,2202,116,0,0,0,17,729,7138,5561,2926,780,128,0,0,0,14,1010,5413,6784,3194,745,119,0,0,18,214,1224,3437,5017,4472,2694,203,0,0,2,70,1084,3928,4863,4298,3025,9,20,330,995,2160,4501,5493,3367,411,2,0,0,1,107,1142,4517,5862,3395,1616,529,110,1,149,844,2251,3497,4664,4053,1444,330,46
151,151,0,36,2140,616,784,2135,6665,2942,874,221,0,987,1885,444,647,2319,4750,4288,999,94,49,2743,635,741,2261,4485,3643,1454,384,18,443,993,1525,1922,2868,4705,3210,726,21,0,1574,1201,701,1092,2363,4173,3150,1794,361,4,0,734,1899,2837,2354,5753,2281,474,79,2,0,500,2639,2248,2602,4541,3243,567,71,2,1594,1160,708,921,2066,3523,3234,2136,1026,45,564,1871,843,634,1548,3846,4817,1987,300,3,427,296,865,1628,3709,4246,1897,886,2439,20,1018,1516,1041,1995,3656,3484,1985,1113,476,129,3,39,217,776,1684,3084,3666,3137,2133,1674
152,152,0,0,111,187,834,4025,7661,6467,1809,79,0,86,221,166,1091,4732,6422,6476,1934,45,1,305,235,856,3477,6898,5290,2956,1145,10,20,68,205,402,807,3301,6533,6972,2824,41,197,214,507,1277,3109,5014,4787,4155,1763,150,0,40,308,1636,1899,5116,5335,4318,1913,608,0,20,479,1412,2043,4119,6039,4632,1848,581,208,186,449,1264,2890,4510,4993,4298,2120,255,42,192,139,130,366,1809,6790,8285,3402,18,5,333,753,1260,3388,7766,5778,1417,472,1,211,598,1463,4134,6561,4394,2056,992,536,228,77,450,1373,3060,3072,3102,4427,3934,1424,254
153,153,0,13,2148,2027,1142,1597,8390,15953,2801,1008,0,3269,1766,727,1275,8232,13531,4220,1721,338,56,4595,1351,2763,11232,9526,3422,1194,844,96,2446,4097,3194,4017,5812,7689,6038,1729,57,0,2515,2228,2202,5539,9379,8702,3392,860,231,31,0,4573,6557,8065,9763,3828,2049,233,11,0,0,4169,7390,7089,9792,3854,2544,232,9,0,2398,1981,1766,3915,8245,9559,4970,1547,546,152,3161,2329,1454,2946,6365,9179,6929,2289,375,52,987,737,825,1764,5194,12058,8104,2915,2482,13,654,2494,3194,8797,10501,5717,2278,910,400,134,0,22,130,411,1409,4104,8734,10954,6434,2881
154,154,0,0,0,3,19,130,2681,15882,6844,618,0,0,1,35,363,4300,11300,6049,3955,174,0,2,53,781,5050,8707,6861,3891,783,49,162,230,325,546,1536,4630,9490,8482,776,0,38,68,583,3052,6242,8324,5655,1886,307,22,0,11,147,3539,15270,5653,1391,143,22,1,0,8,187,2895,14473,6910,1556,124,23,1,3,26,200,1590,4687,7805,7359,3704,739,64,1,18,93,410,2308,6394,9041,7272,612,28,279,288,760,2011,4299,9772,8196,567,5,0,1,157,3339,9231,8199,3379,1239,446,155,31,0,28,140,442,1474,4606,8176,6275,4228,808
155,155,0,0,0,23,241,1999,4103,9117,10905,775,0,0,4,59,614,3073,5272,9415,8564,162,0,1,34,383,2287,5180,7619,8369,3264,26,44,50,88,157,362,1143,4475,14626,6201,17,0,27,252,1096,2728,5096,7494,7110,3194,166,0,4,43,1067,6722,6544,6583,5711,480,9,0,4,43,831,5967,6863,6539,6478,430,8,0,5,129,766,2184,4309,6506,7998,4776,490,0,2,1,16,183,1458,5244,12468,7776,15,125,466,1472,3302,6231,8129,6125,1290,23,0,0,305,2466,5614,7042,5698,3388,1618,764,268,66,405,1064,2030,3790,5955,7453,5028,1270,102
156,156,0,0,6,25,68,436,5548,6351,7388,831,0,2,121,407,866,2462,3963,6340,6287,205,0,74,575,1499,2575,3214,4976,5729,1986,25,130,92,119,296,586,1024,3540,10536,4308,22,29,241,605,1177,2444,4829,6278,3992,1013,45,0,20,139,1730,3771,5042,5789,3923,232,7,0,23,207,1560,3765,3969,6449,4467,207,6,9,168,597,1068,1824,3350,5493,5579,2369,196,17,20,60,269,537,1088,3460,11185,3985,32,182,345,992,2345,3891,4927,4576,2928,467,0,6,686,2533,5453,5806,3578,1741,579,204,67,1,33,194,714,1831,4197,6182,5435,1824,242
157,157,0,0,0,6,118,557,1349,2659,5079,1656,0,0,0,207,566,1119,1781,3535,4140,76,0,37,544,959,1382,1697,2494,2734,1571,6,106,324,482,719,891,1179,2190,4325,1196,12,1,339,769,1169,1616,2467,2591,1763,685,24,0,25,861,2276,4728,3259,269,6,0,0,0,16,820,2358,4361,3422,439,8,0,0,0,295,676,884,1263,2041,2655,2406,1144,60,1,2,103,481,847,1116,1983,4922,1946,23,132,690,981,1341,1993,2670,2470,1119,28,0,0,355,1707,2699,2588,1908,1409,583,156,19,0,0,32,215,641,1436,2648,3262,2762,428
158,158,0,0,0,1,2,46,687,4911,12978,2047,0,0,2,14,163,1021,3281,7403,8623,165,0,8,304,1610,2520,3951,5237,5102,1927,13,59,78,81,95,194,467,1745,9060,8289,604,13,80,592,1864,3459,4683,5212,3590,1141,38,0,14,203,4510,4975,4485,3856,2385,242,2,0,20,408,4563,4636,4313,4254,2250,227,1,3,47,438,1602,3003,4234,4659,4561,2020,105,1,15,15,30,102,396,2593,10826,6654,40,66,281,823,1848,3052,4531,5298,4154,619,0,6,1507,5129,5288,4277,2445,1293,529,168,30,0,3,44,209,750,2114,5381,7324,4491,356
159,159,0,0,17,22,38,202,1475,4598,2920,599,0,0,19,29,66,261,692,3193,5350,261,0,19,52,88,235,512,1437,4064,3425,39,39,100,108,133,202,346,931,3249,4547,216,0,16,50,67,169,456,1298,4238,3355,222,0,0,3,2,20,123,793,4244,4229,457,0,0,16,15,26,83,726,4534,4057,414,0,25,41,63,158,370,995,3085,4645,489,0,0,3,20,57,138,659,2547,6376,71,166,521,1323,2213,2568,1882,827,295,75,1,0,57,160,490,1323,2746,2738,1593,626,138,8,119,637,1879,3079,2250,1063,516,233,87
