census_code,predictions_2001,predictions_2003,predictions_2005,predictions_2007,predictions_2009,predictions_2011
228,2,2,3,2,3,3
291,1,1,1,1,1,1
398,1,1,1,1,1,1
283,3,1,1,3,1,1
530,3,1,1,1,1,1
554,1,1,1,1,1,1
344,2,1,1,1,1,1
412,1,1,1,1,1,1
543,1,1,1,1,1,1
342,3,3,3,3,3,3
44,2,2,2,2,2,2
320,1,1,3,1,2,3
34,3,3,1,3,1,1
142,2,1,2,2,2,2
459,1,2,2,2,1,2
488,2,1,2,3,2,2
310,1,2,1,1,1,1
428,1,1,1,1,1,1
114,1,1,1,1,1,1
378,2,1,1,1,1,1
154,2,2,2,2,2,2
272,1,1,1,1,1,1
148,2,2,2,2,2,2
410,1,1,1,1,1,1
284,1,1,1,1,1,1
341,2,3,3,2,2,2
384,1,1,1,1,1,2
198,2,2,2,2,2,2
48,3,2,2,2,2,2
338,2,2,2,2,2,2
132,2,1,1,1,1,2
544,1,1,1,1,1,1
526,1,1,1,1,1,1
593,1,1,1,1,3,3
355,2,2,2,2,2,2
264,1,1,1,2,1,1
572,3,2,1,3,1,1
449,1,1,1,1,1,1
317,1,1,1,1,1,1
31,1,1,1,1,3,3
232,2,2,2,2,2,2
207,2,1,2,1,2,2
290,1,1,1,1,1,2
374,1,1,1,1,1,1
545,1,1,1,1,1,1
608,1,1,1,1,1,3
179,1,1,2,2,2,2
376,1,2,2,1,1,2
336,2,2,2,2,2,2
636,3,3,3,3,3,3
424,1,1,1,1,1,1
385,1,1,1,1,1,2
377,2,1,1,2,1,2
483,1,1,1,1,1,1
561,1,1,1,1,1,1
411,1,1,1,1,1,1
391,1,1,1,1,1,3
250,1,1,1,1,1,1
353,2,2,2,2,2,1
303,2,1,2,2,2,2
192,2,1,2,2,2,2
88,3,1,1,1,1,1
327,1,2,1,1,1,1
318,1,1,1,1,1,3
234,2,2,2,2,2,2
466,1,1,1,1,1,1
366,1,1,1,1,1,1
340,1,1,1,1,1,1
205,2,3,3,2,3,3
386,1,1,1,1,1,2
268,1,3,3,3,3,3
308,1,2,1,2,1,1
230,2,2,2,2,2,2
1,1,1,3,1,3,1
155,2,2,2,2,2,1
447,1,1,1,1,1,1
143,2,2,1,1,1,1
161,1,2,2,2,2,2
592,1,1,1,1,1,1
577,1,1,1,1,1,1
436,1,1,1,1,1,1
549,1,2,1,1,1,1
40,2,2,2,2,3,3
167,1,1,1,1,1,2
243,1,2,2,2,2,1
32,1,1,1,1,1,1
226,2,1,2,2,2,2
489,1,1,1,1,1,3
380,1,2,2,1,2,2
417,2,1,1,1,1,1
126,1,1,1,1,1,1
95,3,3,3,3,3,3
330,2,1,2,2,2,2
77,2,2,2,2,3,2
333,2,2,2,2,2,2
151,2,2,2,2,2,2
18,1,3,1,3,1,1
382,2,2,2,2,2,2
595,1,1,1,1,1,1
193,2,1,2,2,2,2
520,1,1,1,1,2,2
174,2,1,2,2,2,2
323,1,2,1,1,2,1
173,1,1,2,2,1,2
204,2,2,2,2,2,2
354,2,2,2,2,2,2
140,3,1,1,1,1,2
584,1,3,3,3,3,3
25,1,2,1,1,2,2
562,1,1,1,1,1,1
61,1,1,3,3,1,1
10,3,3,3,1,1,1
240,2,2,2,2,2,2
402,1,1,1,1,1,1
13,2,2,1,2,1,1
84,2,1,1,1,1,2
42,2,3,2,2,2,3
149,2,2,1,1,2,1
500,1,1,1,1,1,1
78,2,2,2,2,2,2
255,1,1,1,3,3,1
184,2,2,2,2,2,2
558,1,1,1,1,1,1
397,1,1,1,1,1,1
4,2,1,3,3,3,1
41,3,2,2,2,2,2
435,1,1,2,3,1,1
265,1,1,1,1,1,1
294,1,1,1,1,1,1
401,1,1,1,1,1,1
473,3,3,3,3,3,3
533,1,1,1,1,1,1
125,1,1,1,1,1,1
96,3,3,3,3,3,3
28,1,3,1,1,3,3
14,1,1,1,1,1,1
271,1,1,1,1,1,1
587,2,2,2,2,2,2
570,1,1,1,1,1,1
304,1,1,2,2,1,1
254,1,1,1,1,1,1
115,1,2,1,1,1,1
443,2,1,1,1,1,1
551,1,1,1,1,1,1
298,1,1,1,1,1,1
564,1,1,1,1,1,1
146,2,2,2,2,2,2
351,2,2,2,2,2,1
98,3,3,3,3,3,3
138,2,2,1,1,1,3
605,1,1,3,1,1,1
364,1,1,1,1,1,2
322,1,2,1,1,1,1
439,3,3,1,3,1,3
117,1,1,1,1,1,1
175,2,1,2,2,1,2
160,2,2,2,2,2,1
2,2,3,1,1,1,1
332,2,2,2,2,2,2
517,3,3,1,1,3,1
504,1,1,1,1,1,1
279,1,1,1,1,1,1
345,2,2,2,2,2,2
59,1,3,1,1,1,1
465,1,1,1,1,1,1
404,1,1,1,1,1,1
282,1,1,1,1,1,1
99,2,2,1,2,1,1
242,1,2,2,2,2,1
623,2,1,1,1,1,1
275,1,1,1,1,1,1
387,2,2,2,2,2,2
519,3,3,3,3,3,3
492,3,1,1,1,1,3
137,2,2,2,2,3,2
614,1,1,1,1,1,1
30,1,3,1,1,3,3
196,2,2,2,2,2,2
414,1,1,1,1,1,1
512,1,1,1,1,1,2
495,3,3,3,3,3,3
609,1,3,3,1,1,3
409,1,2,1,1,1,1
63,1,1,2,2,2,1
510,1,1,1,1,1,1
357,2,1,1,2,1,1
64,1,1,1,1,1,1
182,2,2,2,2,2,2
70,3,2,2,2,3,2
122,1,1,1,1,1,1
462,1,1,1,1,1,1
65,1,1,3,1,1,1
403,1,1,1,1,1,1
472,1,1,1,1,1,1
292,1,1,1,1,1,1
372,1,1,1,1,1,1
60,3,3,3,3,3,3
611,1,1,1,1,1,1
62,1,1,1,1,1,1
532,1,1,1,1,1,1
238,2,2,2,2,1,2
186,2,2,2,2,2,2
454,1,1,1,1,1,1
568,1,1,1,1,1,1
302,1,1,2,1,2,1
361,2,2,2,3,2,2
111,1,1,1,1,1,2
375,1,1,1,1,1,1
274,1,1,1,3,1,1
626,1,3,1,2,2,1
156,1,2,2,2,2,2
197,2,2,2,2,2,2
206,2,2,2,2,2,2
97,3,3,3,3,3,3
50,3,3,3,2,3,2
246,1,3,1,1,3,1
399,1,1,3,1,1,2
531,1,1,1,1,1,3
324,1,1,1,1,2,3
177,2,2,2,2,2,2
630,1,1,1,1,1,1
464,1,1,1,1,1,1
306,1,2,2,2,2,2
548,1,1,1,1,1,1
509,1,1,1,1,1,1
90,3,3,3,3,3,3
379,2,2,1,2,3,2
575,1,1,1,1,1,1
601,1,2,1,1,1,3
529,1,1,1,1,1,1
45,3,3,3,3,3,3
633,1,2,1,2,1,2
622,1,1,1,1,1,1
29,1,1,1,1,3,3
635,3,3,3,3,2,3
181,1,3,2,2,2,2
209,2,1,2,2,2,2
316,1,1,1,1,1,3
72,3,2,2,2,3,2
579,1,1,1,2,2,1
477,2,2,3,3,2,3
36,3,3,2,2,3,3
356,1,1,1,1,3,1
523,1,1,1,1,1,2
113,1,1,1,1,1,1
620,1,1,3,1,3,3
314,1,1,1,1,1,1
349,2,1,1,1,1,2
415,1,1,1,1,1,1
38,3,3,2,3,3,2
157,3,2,2,2,3,2
431,1,2,1,1,1,1
434,1,1,1,1,1,3
108,2,1,2,1,2,2
631,1,1,1,1,1,1
437,1,1,1,1,1,1
452,1,1,1,1,1,1
560,1,1,1,1,1,1
505,3,1,1,1,1,1
448,2,1,1,1,1,1
105,2,1,1,2,2,2
539,1,2,1,1,1,1
413,1,1,1,1,1,1
360,2,1,1,1,1,2
200,2,2,2,1,1,1
408,1,1,1,1,1,1
67,1,3,2,2,3,2
221,2,2,2,2,2,2
110,3,1,1,1,1,2
498,1,1,1,1,1,3
220,2,2,2,2,2,2
463,1,1,1,1,1,1
591,1,1,1,1,1,1
396,1,1,1,1,1,1
